Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
248276,Khemkaran,9295,7,Khemkaran (NP) - Ward No.7,
248288,Shahkot,74421,5,Shahkot (NP) - Ward No.5,
248366,Bhucho Mandi,13697,1,Bhucho Mandi (M Cl) - Ward No.1,
248294,Adampur,9834,3,Adampur (M Cl) - Ward No.3,
260779,NATHANA,2141861,4,Ward No. 4,
248336,Payal,10555,4,Payal (M CI) - Ward No.4,
248381,Dhanaula,13896,4,Dhanaula (M Cl) - Ward No.4,
248332,Samrala,10524,10,Samrala (M CI) - Ward No.10,
248299,Kartarpur,10227,6,Kartarpur (M Cl) - Ward No.6,
248280,Begowal,74400,7,Begowal (NP) - Ward No.7,
248308,Hoshiarpur,10280,3,Hoshiarpur (M Cl) - Ward No.3,
248376,Mansa,74753,8,Mansa (M Cl) - Ward No.8,
248254,Sujanpur,74280,6,Sujanpur (M Cl) - Ward No.6,
248331,Khamanon,10508,5,Khamanon (NP) - Ward No.5,
248399,Patiala,15373,37,Ranjit Nagar Extension - I (OG) - Ward No.37,
248262,Dhariwal,8957,12,Dhariwal (M Cl) - Ward No.12,
248277,Patti,9312,11,Patti (M Cl) - Ward No.11,
248359,Muktsar,13215,11,Muktsar (M Cl) - Ward No.11,
248397,Nabha,72972,10,Nabha (M Cl) - Ward No.10,
248386,Sangrur,13968,16,Sangrur (M Cl) - Ward No.16,
248340,Mullanpur Dakha,10655,10,Mullanpur Dakha (NP) - Ward No.10,
248311,Garhshankar,10341,13,Garhshankar (M Cl) - Ward No.13,
248308,Hoshiarpur,10283,6,Hoshiarpur (M Cl) - Ward No.6,
248273,Amritsar,9144,47,Amritsar (M Corp.) - Ward No.47,
248344,Badhni Kalan,74611,7,Badhni Kalan (NP) - Ward No.7,
248296,Jalandhar,10000,49,Jalandhar (M Corp.) - Ward No.49,
248357,Giddarbaha,13196,7,Giddarbaha (M Cl) - Ward No.7,
248403,Rajpura,15414,22,Rajpura (M Cl) - Ward No.22,
248260,Gurdaspur,74288,1,Gurdaspur (M Cl) - Ward No.1,
248356,Malout,12805,13,Malout (M Cl) - Ward No.13,
248353,Jalalabad,12754,8,Jalalabad (M Cl) - Ward No.8,
248378,Barnala,72902,18,Unreserved-Ward No.18,
248276,Khemkaran,9299,11,Khemkaran (NP) - Ward No.11,
248376,Mansa,74765,20,Mansa (M Cl) - Ward No.20,
248336,Payal,10560,9,Payal (M CI) - Ward No.9,
248273,Amritsar,9129,32,Amritsar (M Corp.) - Ward No.32,
248334,Khanna,74573,22,Khanna (M CI) - Ward No.22,
248336,Payal,10557,6,Payal (M CI) - Ward No.6,
248296,Jalandhar,9975,24,Jalandhar (M Corp.) - Ward No.24,
248338,Ludhiana,10630,55,Ludhiana (M Corp.) - Ward No.55,
248292,Goraya,74437,8,Goraya (NP) - Ward No.8,
248333,Machhiwara,10540,13,Machhiwara (M CI) - Ward No.13,
248407,Zirakpur,15445,1,Zirakpur (NP) - Ward No.1,
248315,Balachaur,10380,11,Balachaur (NP) - Ward No.11,
248398,Sanaur,15032,5,Sanaur (M Cl) - Ward No.5,
248286,Phagwara,9759,11,Phagwara (M Cl) - Ward No.11,
277197,Mamdot,2141985,1,Ward No.1,
248272,Jandiala Guru,74360,13,Jandiala (M Cl) - Ward No.13,
248390,Sunam,14008,11,Sunam (M Cl) - Ward No.11,
248357,Giddarbaha,13201,12,Giddarbaha (M Cl) - Ward No.12,
248389,Dirba,72945,9,Dirba (NP) - Ward No.9,
277194,Nayan Gaon,2141001,1,Ward No.1,
248374,Bareta,74734,2,Bareta (M Cl) - Ward No.2,
260770,BHAI RUPA,2141830,1,Ward No.1,
248293,Phillaur,9826,10,Phillaur (M Cl) - Ward No.10,
248396,Samana,15027,17,Samana (M Cl) - Ward No.17,
248360,Faridkot,13234,13,Faridkot (M Cl) - Ward No.13,
248376,Mansa,74760,15,Mansa (M Cl) - Ward No.15,
248347,Moga,12040,32,Landeke (Amritsar Road) (OG) - Ward No.32,
248314,Rahon,74471,5,Rahon (M Cl) - Ward No.5,
248273,Amritsar,9154,57,Amritsar (M Corp.) - Ward No.57,
248333,Machhiwara,10531,4,Machhiwara (M CI) - Ward No.4,
248331,Khamanon,10513,10,Khamanon (NP) - Ward No.10,
248303,Mukerian,74465,12,Mukerian (M Cl) - Ward No.12,
248343,Jagraon,11993,17,Jagraon (M CI) - Ward No.17,
248338,Ludhiana,10629,54,Ludhiana (M Corp.) - Ward No.54,
248325,S.A.S.Nagar - Mohali,74512,20,S.A.S.Nagar (Mohali ) (M Cl) - Ward No.20,
277197,Mamdot,2141986,2,Ward No. 2,
248347,Moga,12013,5,Moga (M Cl) - Ward No.5,
248325,S.A.S.Nagar - Mohali,74503,11,S.A.S.Nagar (Mohali ) (M Cl) - Ward No.11,
248283,Kapurthala,9334,6,Kapurthala (M Cl) - Ward No.6,
248338,Ludhiana,10582,7,Ludhiana (M Corp.) - Ward No.7,
248357,Giddarbaha,13193,4,Giddarbaha (M Cl) - Ward No.4,
248269,Ajnala,9067,14,Ajnala (NP) - Ward No.14,
248360,Faridkot,13226,5,Faridkot (M Cl) - Ward No.5,
248376,Mansa,74759,14,Mansa (M Cl) - Ward No.14,
248289,Nakodar,9803,15,Nakodar (M Cl) - Ward No.15,
248399,Patiala,15366,30,Patiala (M Corp.) - Ward No.30,
248391,Lehragaga,14028,11,Lehragaga (M Cl) - Ward No.11,
248268,Ramdas,74327,1,Ramdas (M Cl) - Ward No.1,
248398,Sanaur,15034,7,Sanaur (M Cl) - Ward No.7,
248260,Gurdaspur,74295,8,Gurdaspur (M Cl) - Ward No.8,
248263,Fatehgarh Churian,74317,5,Fatehgarh Churian (M Cl) - Ward No.5,
248283,Kapurthala,9335,7,Kapurthala (M Cl) - Ward No.7,
248359,Muktsar,13207,3,Muktsar (M Cl) - Ward No.3,
248260,Gurdaspur,74307,20,Gurdaspur (M Cl) - Ward No.20,
248321,Kurali,10435,3,Kurali (M Cl) - Ward No.3,
248309,Sham ChaurasI,10314,6,Sham ChaurasI (M Cl) - Ward No.6,
