S.No.,Local Body Code,Local Body Version,Local Body Name      (In English),Local Body Name (In Local),Local Body Type Code,Local Body Type Name,Parent Local Body Code,
3510,140288,1,BHAGORA,?????,3,Village Panchayat,4227,
3511,146192,1,BHAGORA,BHAGORA,3,Village Panchayat,4310,
3512,144608,2,BHAGORI,?????,3,Village Panchayat,4291,
3513,146193,1,BHAGORI,BHAGORI,3,Village Panchayat,4310,
3514,145660,1,BHAGOTIPURA,BHAGOTIPURA,3,Village Panchayat,4305,
3515,137085,1,BHAGSARA,??????,3,Village Panchayat,4177,
3516,133012,1,BHAGSUR,??????,3,Village Panchayat,4121,
3517,136630,1,BHAGUWAPURA,?????????,3,Village Panchayat,4172,
3518,138330,1,BHAGVANPURA,?????????,3,Village Panchayat,4199,
3519,138606,2,BHAGVANPURA,?????????,3,Village Panchayat,4204,
3520,151662,2,BHAGWA,?????,3,Village Panchayat,4379,
3521,133369,1,BHAGWAD,?????,3,Village Panchayat,4126,
3522,131981,1,BHAGWANPUR,BHAGWANPUR,3,Village Panchayat,4105,
3523,138684,3,BHAGWANPURA,?????????,3,Village Panchayat,4205,
3524,139536,1,BHAGWANPURA,?????????,3,Village Panchayat,4216,
3525,142165,1,BHAGWANPURA,?????????,3,Village Panchayat,4255,
3526,142223,1,BHAGWANPURA,?????????,3,Village Panchayat,4256,
3527,144524,5,BHAGWANPURA,?????????,3,Village Panchayat,4290,
3528,152858,2,BHAGWANT PURA,BHAGWANT PURA,3,Village Panchayat,4393,
3529,152106,1,BHAGWAR,?????,3,Village Panchayat,4384,
3530,133969,1,BHAGWASA,BHAGWASA,3,Village Panchayat,4136,
3531,133900,1,BHAGWASI,BHAGWASI,3,Village Panchayat,4135,
3532,139088,1,BHAGWATI PUR,????????,3,Village Panchayat,4210,
3533,142166,1,BHAGYAPUR,?????????,3,Village Panchayat,4255,
3534,142342,1,BHAGYAPUR,????????,3,Village Panchayat,4258,
3535,140978,1,BHAIDIYA KI CHOKI,?????? ?? ????,3,Village Panchayat,4236,
3536,148568,1,BHAIHAI,?????,3,Village Panchayat,4340,
3537,136121,1,BHAINSA,?????,3,Village Panchayat,4165,
3538,144227,1,BHAINSA,?????,3,Village Panchayat,4286,
3539,144376,1,BHAINSA,?????,3,Village Panchayat,4288,
3540,145247,1,BHAINSA,?????,3,Village Panchayat,4299,
3541,151584,1,BHAINSA,????,3,Village Panchayat,4378,
3542,139947,1,BHAINSADEH,BHAINSADEH,3,Village Panchayat,4223,
3543,148150,2,BHAINSA (P),??????,3,Village Panchayat,4335,
3544,148355,1,BHAINSASUR,????????,3,Village Panchayat,4338,
3545,133370,1,BHAINSDEHI,???????,3,Village Panchayat,4126,
3546,236195,1,BHAINSKHEDA,???????,3,Village Panchayat,4140,
3547,137729,1,BHAINSLAI,???????,3,Village Panchayat,4188,
3548,137211,1,BHAINSOLA,???????,3,Village Panchayat,4179,
3549,143774,2,BHAINSOURA,???????,3,Village Panchayat,4280,
3550,143635,1,BHAINSROULI,????????,3,Village Panchayat,4278,
3551,142716,1,BHAINSWAHI,BHAINSWAHI,3,Village Panchayat,4264,
3552,142975,1,BHAINSWAHI,BHAINSWAHI,3,Village Panchayat,4269,
3553,148151,1,BHAINSWAHI (P),???????,3,Village Panchayat,4335,
3554,152998,2,BHAINSWARI,BHAINSWARI,3,Village Panchayat,4395,
3555,134952,1,BHAIRA,????,3,Village Panchayat,4149,
3556,135093,1,BHAIRA,????,3,Village Panchayat,4151,
3557,152999,2,BHAIRA,BHAIRA,3,Village Panchayat,4395,
3558,144758,1,BHAIRAHA,?????,3,Village Panchayat,4293,
3559,140830,1,BHAIRO GHAT,???????,3,Village Panchayat,4234,
3560,139948,1,BHAIROPUR,BHAIROPUR,3,Village Panchayat,4223,
3561,139732,1,BHAIRPUR,BHAIRPUR,3,Village Panchayat,4219,
3562,136376,1,BHAISA,????? ?????,3,Village Panchayat,4169,
3563,152513,2,BHAISABUDA,????????,3,Village Panchayat,4389,
3564,133636,1,BHAISADAND,?????????,3,Village Panchayat,4131,
3565,135380,1,BHAISADAND,,3,Village Panchayat,4155,
3566,139089,1,BHAISANA,???????,3,Village Panchayat,4210,
3567,146277,1,BHAISANA,???????,3,Village Panchayat,4311,
3568,146432,1,BHAISANA,??????,3,Village Panchayat,4313,
3569,147971,1,BHAISA (P),BHAISA (P),3,Village Panchayat,4333,
3570,152211,1,BHAISARAHA,??????,3,Village Panchayat,4386,
3571,131982,1,BHAISARVAS,BHAISARVAS,3,Village Panchayat,4105,
3572,142343,1,BHAISAVAD,??????,3,Village Panchayat,4258,
3573,138542,1,BHAISAWAN,???????,3,Village Panchayat,4203,
3574,145154,1,BHAISAYA,???????,3,Village Panchayat,4298,
3575,132883,1,BHAISDAD,??????,3,Village Panchayat,4118,
3576,135461,1,BHAISKHOH,,3,Village Panchayat,4156,
3577,140289,2,BHAISLAI,???????,3,Village Panchayat,4227,
3578,153610,1,BHAISODA,,3,Village Panchayat,4401,
3579,146278,1,BHAISOLA,???????,3,Village Panchayat,4311,
3580,134269,1,BHAISONDA,???????,3,Village Panchayat,4140,
3581,154086,1,BHAISVAYA,???????,3,Village Panchayat,4407,
3582,141968,1,Bhaiswahi,????????,3,Village Panchayat,4253,
3583,137972,1,BHAISWAHI,????????,3,Village Panchayat,4192,
3584,140522,1,BHAISWAHI,????????,3,Village Panchayat,4230,
3585,142755,1,BHAISWAHI,???????,3,Village Panchayat,4265,
3586,148815,3,BHAISWAR,BHAISWAR,3,Village Panchayat,4343,
3587,149885,1,BHAJIA,?????,3,Village Panchayat,4356,
3588,148569,1,BHAJIKHERA,????????,3,Village Panchayat,4340,
3589,135172,1,BHAJIPANI,,3,Village Panchayat,4152,
3590,135381,1,BHAJIPANI,,3,Village Panchayat,4155,
3591,135696,1,BHAJIPANI,BHAJIPANI,3,Village Panchayat,4159,
3592,135771,1,BHAJIPANI,BHAJIPANI,3,Village Panchayat,4160,
3593,138219,1,BHAJITOLA MAL,???????? ???,3,Village Panchayat,4197,
3594,141647,1,Bhajiya,Bhajiya,3,Village Panchayat,4248,
3595,136176,3,BHAJIYA,?????,3,Village Panchayat,4166,
3596,140523,1,BHAJIYA,?????,3,Village Panchayat,4230,
3597,132347,5,BHAJIYAPAR,????????,3,Village Panchayat,4110,
3598,143947,1,BHAJPURA,??????,3,Village Panchayat,4282,
3599,138543,1,BHAKARADA,??????,3,Village Panchayat,4203,
3600,146495,2,BHAKARKHEDI,????????,3,Village Panchayat,4314,
3601,137973,1,BHAKHA,????,3,Village Panchayat,4192,
3602,144759,1,BHAKHURI,?????,3,Village Panchayat,4293,
3603,142467,1,BHAKLAY,?????,3,Village Panchayat,4260,
3604,135528,1,BHAKRA,,3,Village Panchayat,4157,
3605,133089,1,BHALABEDI,?????????,3,Village Panchayat,4122,
3606,132146,3,BHALAPURI,????????,3,Village Panchayat,4107,
3607,154087,2,BHAL BAMORA,?????????,3,Village Panchayat,4407,
3608,132270,1,BHALEWADA,????????,3,Village Panchayat,4108,
3609,137086,1,BHALIA KHURD,?????????,3,Village Panchayat,4177,
3610,142976,1,BHALIWADA,BHALIWADA,3,Village Panchayat,4269,
3611,149669,1,BHALIWADA,????????,3,Village Panchayat,4353,
3612,136438,1,BHALKA,????,3,Village Panchayat,4170,
3613,138129,2,BHALKHOHA,???????,3,Village Panchayat,4195,
3614,143361,1,BHALOT,BHALOT,3,Village Panchayat,4275,
3615,135462,1,BHALPANI,,3,Village Panchayat,4156,
3616,151906,1,BHALUGARH,?????,3,Village Panchayat,4382,
3617,147131,1,BHALUHA,?????,3,Village Panchayat,4322,
3618,146792,1,BHALUHA KOTHAR,????? ?????,3,Village Panchayat,4318,
3619,132487,1,BHALWA,?????,3,Village Panchayat,4112,
3620,138169,1,BHALWARA,??????,3,Village Panchayat,4196,
3621,143095,1,BHALWARA,BHALWARA,3,Village Panchayat,4271,
3622,152514,2,BHALYATOLA,????????,3,Village Panchayat,4389,
3623,144138,1,BHAMA,????,3,Village Panchayat,4285,
3624,144228,1,BHAMA,????,3,Village Panchayat,4286,
3625,141529,1,BHAMAL,BHAMAL,3,Village Panchayat,4246,
3626,150188,1,BHAMALA,????,3,Village Panchayat,4359,
3627,136938,1,BHAMAR,????,3,Village Panchayat,4175,
3628,131713,1,BHAMARAHA,BHAMARAHA,3,Village Panchayat,4102,
3629,150116,1,BHAMARHA FIRST,BHAMARHA FIRST,3,Village Panchayat,4358,
3630,151663,1,BHAMARHAR,???????,3,Village Panchayat,4379,
3631,150117,1,BHAMARHA SECOND,BHAMARHA SECOND,3,Village Panchayat,4358,
3632,146648,2,BHAMAT,????,3,Village Panchayat,4316,
3633,138901,2,BHAMAVAD,?????,3,Village Panchayat,4208,
3634,139949,1,BHAMEDI,BHAMEDI,3,Village Panchayat,4223,
3635,139950,1,BHAMEDIDEV,BHAMEDIDEV,3,Village Panchayat,4223,
3636,144609,2,BHAMESAR,??????,3,Village Panchayat,4291,
3637,138544,1,BHAMGARH,?????,3,Village Panchayat,4203,
3638,133013,1,BHAMI,????,3,Village Panchayat,4121,
3639,141786,3,Bhamka,Bhamka,3,Village Panchayat,4250,
3640,143200,1,BHAMKHEDI,???????,3,Village Panchayat,4273,
3641,140831,1,BHAMKI,????,3,Village Panchayat,4234,
3642,133090,1,BHAMNYA,???????,3,Village Panchayat,4122,
3643,132204,1,BHAMODI,?????,3,Village Panchayat,4108,
3644,135772,1,BHAMODI,BHAMODI,3,Village Panchayat,4160,
3645,133198,1,BHAMORI,?????,3,Village Panchayat,4123,
3646,136726,5,BHAMORI,BHAMORI,3,Village Panchayat,4173,
3647,137306,1,BHAMORI,?????v,3,Village Panchayat,4180,
3648,152787,2,BHAMOURA,?????,3,Village Panchayat,4392,
3649,142468,1,BHAMPURA,???????,3,Village Panchayat,4260,
3650,133091,1,BHAMPURA (F),??????? (??),3,Village Panchayat,4122,
3651,147330,1,BHAMRA,????,3,Village Panchayat,4324,
3652,148356,1,BHAMRAHA,?????,3,Village Panchayat,4338,
3653,148653,1,BHAMRAHA,?????,3,Village Panchayat,4341,
3654,152305,1,BHAMRAHA,?????,3,Village Panchayat,4387,
3655,153794,3,BHAMRAHA,?????,3,Village Panchayat,4403,
3656,150431,1,BHAMRHA,BHAMRHA,3,Village Panchayat,4362,
3657,135382,1,BHANADEHI,,3,Village Panchayat,4155,
3658,148994,1,BHANA KHEDI,????????,3,Village Panchayat,4345,
3659,140979,1,BHANARAWAT,????????,3,Village Panchayat,4236,
3660,142066,2,BHANBARAD,??????,3,Village Panchayat,4254,
3661,141405,1,BHANDAKHEDA,??????????,3,Village Panchayat,4244,
3662,132576,1,BHANDAMURRI,????????????,3,Village Panchayat,4113,
3663,132421,1,BHANDARBODI,???????????,3,Village Panchayat,4111,
3664,132840,1,BHANDARDA,????????,3,Village Panchayat,4117,
3665,135697,1,BHANDARGONDI,BHANDARGONDI,3,Village Panchayat,4159,
3666,136939,2,BHANDARIYA,????????,3,Village Panchayat,4175,
3667,132281,4,BHANDARPUR,????????,3,Village Panchayat,4109,
3668,149991,1,BHANDARPUR,?????????,3,Village Panchayat,4357,
3669,150787,2,BHANDAVAD,BHANDAVAD,3,Village Panchayat,4367,
3670,133494,2,BHANDAWA,???????,3,Village Panchayat,4128,
3671,146090,1,BHANDAWAD,BHANDAWAD,3,Village Panchayat,4309,
3672,146194,1,BHANDAWAD,BHANDAWAD,3,Village Panchayat,4310,
3673,153609,1,BHAND BADODIYA,,3,Village Panchayat,4401,
3674,132147,4,BHANDERI,???????,3,Village Panchayat,4107,
3675,132776,1,BHANDI,?????,3,Village Panchayat,4116,
3676,135620,1,BHANDKHAPA,BHANDKHAPA,3,Village Panchayat,4158,
3677,140913,1,BHANDRA,?????,3,Village Panchayat,4235,
3678,132644,1,BHANEGOAN,????????,3,Village Panchayat,4114,
3679,151821,2,BHANGAD,?????,3,Village Panchayat,4381,
3680,136850,2,BHANGARH,BHANGARH,3,Village Panchayat,4174,
3681,137774,1,BHANGARH,?????,3,Village Panchayat,4189,
3682,147592,1,BHANGARH,BHANGARH,3,Village Panchayat,4327,
3683,139951,1,BHANGIYA,BHANGIYA,3,Village Panchayat,4223,
3684,140364,2,BHANGYA,???????,3,Village Panchayat,4228,
3685,146888,1,BHANIGAWAN,???????,3,Village Panchayat,4319,
3686,152411,2,BHANMARI,BHANMARI,3,Village Panchayat,4388,
3687,150118,1,BHANNI,BHANNI,3,Village Panchayat,4358,
3688,132422,1,BHANPUR,??????,3,Village Panchayat,4111,
3689,134375,1,BHANPUR,,3,Village Panchayat,4141,
3690,137974,2,BHANPUR,??????,3,Village Panchayat,4192,
3691,138170,1,BHANPUR,??????,3,Village Panchayat,4196,
3692,140040,1,BHANPUR,BHANPUR,3,Village Panchayat,4224,
3693,142885,1,BHANPUR,BHANPUR,3,Village Panchayat,4267,
3694,143775,1,BHANPUR,??????,3,Village Panchayat,4280,
3695,150432,1,BHANPUR,BHANPUR,3,Village Panchayat,4362,
3696,137914,1,BHANPURA,???????,3,Village Panchayat,4191,
3697,146195,1,BHANPURA,BHANPURA,3,Village Panchayat,4310,
3698,152613,1,BHANPURA,BHANPURA,3,Village Panchayat,4390,
3699,153691,2,BHANPURA,??????,3,Village Panchayat,4402,
3700,141851,1,Bhanpura 1,?????? 1,3,Village Panchayat,4251,
3701,141852,1,Bhanpura 2,??????  2,3,Village Panchayat,4251,
3702,143096,1,BHANPUR BISOURA,BHANPUR BISOURA,3,Village Panchayat,4271,
3703,145313,1,BHANPURGANJ,?????????,3,Village Panchayat,4300,
3704,138016,3,BHANPUR MAL,?????? ???,3,Village Panchayat,4193,
3705,149176,1,BHANU KHADI,????????,3,Village Panchayat,4347,
3706,142808,1,BHANWARDA,BHANWARDA,3,Village Panchayat,4266,
3707,135621,2,BHANWARI,BHANWARI,3,Village Panchayat,4158,
3708,152515,2,BHANWARKHOH,??????,3,Village Panchayat,4389,
3709,145661,2,BHANWAS,BHANWAS,3,Village Panchayat,4305,
3710,144693,1,BHANWRASA,???????,3,Village Panchayat,4292,
3711,150707,1,BHANWRASA,???????,3,Village Panchayat,4366,
3712,150636,1,BHANYAKHEDI,??????????,3,Village Panchayat,4365,
3713,153871,1,BHAOTRA,?????,3,Village Panchayat,4404,
3714,144760,1,BHAPATPUR KURMIYAN,??????? ?????????,3,Village Panchayat,4293,
3715,147972,1,BHAPEL (P),BHAPEL (P),3,Village Panchayat,4333,
3716,137975,1,BHAPSA,????,3,Village Panchayat,4192,
3717,142809,2,BHAPSA,BHAPSA,3,Village Panchayat,4266,
3718,138412,1,BHARADI RT.,????? ????,3,Village Panchayat,4201,
3719,148905,1,BHARAHATA,?????,3,Village Panchayat,4344,
3720,141916,1,Bharatpur,Bharatpur,3,Village Panchayat,4252,
3721,152212,1,BHARATPUR,??????,3,Village Panchayat,4386,
3722,143476,1,BHARATPURA,BHARATPURA,3,Village Panchayat,4276,
3723,134765,1,BHARAT PURA,BHARAT PURA,3,Village Panchayat,4146,
3724,151664,1,BHARATPUR IMLIYA,?????? ??????,3,Village Panchayat,4379,
3725,137775,1,BHARAWDA,??????,3,Village Panchayat,4189,
3726,142977,2,BHARBHELI,BHARBHELI,3,Village Panchayat,4269,
3727,147844,1,BHARCHA,????,3,Village Panchayat,4331,
3728,140673,1,BHARDA,????,3,Village Panchayat,4232,
3729,149886,1,BHARDA,????,3,Village Panchayat,4356,
3730,141710,1,Bharda Badkheda,Bharda Badkheda,3,Village Panchayat,4249,
3731,135529,2,BHARDAGARH,,3,Village Panchayat,4157,
3732,143362,1,BHARDAWAD,BHARDAWAD,3,Village Panchayat,4275,
3733,135530,1,BHARDI,,3,Village Panchayat,4157,
3734,150637,1,BHARDI,????,3,Village Panchayat,4365,
3735,153796,1,BHAREWA,?????,3,Village Panchayat,4403,
3736,149887,1,BHARGA,????,3,Village Panchayat,4356,
3737,148475,1,BHARGAWON,??????,3,Village Panchayat,4339,
3738,139835,1,BHARGDA,BHARGDA,3,Village Panchayat,4221,
3739,148906,1,BHARHUT,?????,3,Village Panchayat,4344,
3740,148907,1,BHARIE,?????,3,Village Panchayat,4344,
3741,147055,3,BHARIGAWAN,??????,3,Village Panchayat,4321,
3742,131921,3,BHARIYAKHEDI,BHARIYAKHEDI,3,Village Panchayat,4104,
3743,148816,1,BHARJUNA KALA,BHARJUNA KALA,3,Village Panchayat,4343,
3744,148817,3,BHARJUNA KHURDA,BHARJUNA KHURDA,3,Village Panchayat,4343,
3745,145155,1,BHARKACHHA KALAN,??????? ????,3,Village Panchayat,4298,
3746,145156,1,BHARKACHHA KHURD,??????? ?????,3,Village Panchayat,4298,
3747,133371,2,BHARKAVADI,????????,3,Village Panchayat,4126,
3748,139952,1,BHARLAI,BHARLAI,3,Village Panchayat,4223,
3749,154228,1,BHARNAKHEDA,????????,3,Village Panchayat,4409,
3750,146555,1,BHARODA,??????,3,Village Panchayat,4315,
3751,131983,1,BHAROLI,BHAROLI,3,Village Panchayat,4105,
3752,138270,1,BHAROTHI MAL,????? ???,3,Village Panchayat,4198,
3753,148357,1,BHAROULI,?????,3,Village Panchayat,4338,
3754,134120,1,BHAROULIKALAN,?????????,3,Village Panchayat,4138,
3755,134121,1,BHAROULIKHURD,???????????,3,Village Panchayat,4138,
3756,143884,3,BHARRAH,?????,3,Village Panchayat,4281,
3757,147653,2,BHARRAI(P),?????,3,Village Panchayat,4328,
3758,150284,3,BHARRI,?????,3,Village Panchayat,4360,
3759,150348,1,BHARRI,BHARRI,3,Village Panchayat,4361,
3760,136439,1,BHARROLI,???????,3,Village Panchayat,4170,
3761,136631,2,BHARROLI,???????,3,Village Panchayat,4172,
3762,152019,2,BHARSEDA,??????,3,Village Panchayat,4383,
3763,152020,2,BHARSEDI,??????,3,Village Panchayat,4383,
3764,136632,1,BHARSULA,??????,3,Village Panchayat,4172,
3765,151417,1,BHARSULA,??????,3,Village Panchayat,4376,
3766,140752,1,BHARTARI,?????,3,Village Panchayat,4233,
3767,139186,1,BHARTHARI,,3,Village Panchayat,4211,
3768,145157,3,BHARTIPUR,???????,3,Village Panchayat,4298,
3769,136248,1,BHARTLA,?????,3,Village Panchayat,4167,
3770,150189,1,BHARUHA,?????,3,Village Panchayat,4359,
3771,152412,2,BHARUHI,BHARUHI,3,Village Panchayat,4388,
3772,132205,2,BHARVELI,??????,3,Village Panchayat,4108,
3773,144377,1,BHARWARA,??????,3,Village Panchayat,4288,
3774,145066,1,BHARWARA,??????,3,Village Panchayat,4297,
3775,149742,1,BHARWELI,??????,3,Village Panchayat,4354,
3776,151585,3,BHASADA KALA,????????,3,Village Panchayat,4171,
3777,151586,7,BHASADA KHURD,??????????,3,Village Panchayat,4171,
3778,142417,5,BHASNER,?????,3,Village Panchayat,4259,
3779,144761,1,BHASUNDA,??????,3,Village Panchayat,4293,
3780,144906,1,BHASUNDA,??????,3,Village Panchayat,4295,
3781,152306,1,BHATA,????,3,Village Panchayat,4387,
3782,131672,1,BHATADAND,BHATADAND,3,Village Panchayat,4101,
3783,140914,1,BHATADAUN,???????,3,Village Panchayat,4235,
3784,142717,1,BHATADUNGARIA,BHATADUNGARIA,3,Village Panchayat,4264,
3785,144907,1,BHATAHARMEGHA,????????,3,Village Panchayat,4295,
3786,149559,1,BHATAMTARA,??????,3,Village Panchayat,4351,
3787,144821,1,BHATANWARA,???????,3,Village Panchayat,4294,
3788,148908,1,BHATANWARA,???????,3,Village Panchayat,4344,
3789,137018,1,BHATASA,?????,3,Village Panchayat,4176,
3790,137212,1,BHATBAMANDA,?????????,3,Village Panchayat,4179,
3791,144610,1,BHATBUJURG,??????????????,3,Village Panchayat,4291,
3792,153269,1,BHATEESUDA,,3,Village Panchayat,4398,
3793,149992,1,BHATEKHARI,???????,3,Village Panchayat,4357,
3794,132206,1,BHATERA,?????,3,Village Panchayat,4108,
3795,144460,2,BHATERA,?????,3,Village Panchayat,4289,
3796,141787,1,Bhatgawan,Bhatgawan,3,Village Panchayat,4250,
3797,140041,1,BHATGOAN,BHATGOAN,3,Village Panchayat,4224,
3798,151519,1,BHATI,????,3,Village Panchayat,4377,
3799,137776,1,BHATIABARDI,???????????,3,Village Panchayat,4189,
3800,146556,3,BHATIBADODAYA,???????????,3,Village Panchayat,4315,
3801,147331,4,BHATIGAWAN,???????,3,Village Panchayat,4324,
3802,148358,1,BHATIGAWAN,???????,3,Village Panchayat,4338,
3803,150349,1,BHATIGAWANKHURD,BHATIGAWANKHURD,3,Village Panchayat,4361,
3804,146967,1,BHATI SENGAR,???? ?????,3,Village Panchayat,4320,
3805,149993,1,BHATIWADA(MEH.),???????? (??????),3,Village Panchayat,4357,
3806,149994,3,BHATIWADA(MUNG.),???????? (????????),3,Village Panchayat,4357,
3807,136249,1,BHATIYA,?????,3,Village Panchayat,4167,
3808,144822,1,BHATIYA,?????,3,Village Panchayat,4294,
3809,150190,1,BHATIYA,?????,3,Village Panchayat,4359,
3810,136177,1,BHATKHAMARIYA,?????????,3,Village Panchayat,4166,
3811,144694,1,BHATKHEDA,???????,3,Village Panchayat,4292,
3812,145763,1,BHATKHEDA,BHATKHEDA,3,Village Panchayat,4306,
3813,146500,2,BHATKHEDA,???????,3,Village Panchayat,4314,
3814,136851,2,BHATKHEDI,BHATKHEDI,3,Village Panchayat,4174,
3815,140290,1,BHATKHEDI,???????,3,Village Panchayat,4227,
3816,145662,1,BHATKHEDI,BHATKHEDI,3,Village Panchayat,4305,
3817,146091,1,BHATKHEDI,BHATKHEDI,3,Village Panchayat,4309,
3818,153270,1,BHATKHEDI,,3,Village Panchayat,4398,
3819,132934,1,BHATKI,?????,3,Village Panchayat,4119,
3820,147233,2,BHATLO,????,3,Village Panchayat,4323,
3821,133901,2,BHATMASPURA,BHATMASPURA,3,Village Panchayat,4135,
3822,151740,1,BHATNAWAR,??????,3,Village Panchayat,4380,
3823,153925,1,BHATNI,?????,3,Village Panchayat,4405,
3824,154405,1,BHATNI,?????,3,Village Panchayat,4411,
3825,135531,1,BHATODIYA KHURD,,3,Village Panchayat,4157,
3826,131922,2,BHATOLI,BHATOLI,3,Village Panchayat,4104,
3827,154160,1,BHATOLI,?????,3,Village Panchayat,4408,
3828,154311,1,BHATOLI,?????,3,Village Panchayat,4410,
3829,148995,1,BHATONI,?????,3,Village Panchayat,4345,
3830,153086,2,BHATPACHLANA,,3,Village Panchayat,4396,
3831,139469,2,BHATPARETIYA,??????????,3,Village Panchayat,4215,
3832,134055,1,BHATPURA,??????,3,Village Panchayat,4137,
3833,139397,2,BHATPURA-SANI,??????????,3,Village Panchayat,4214,
3834,145663,1,BHATPURA SONDHIYA,BHATPURA SONDHIYA,3,Village Panchayat,4305,
3835,143363,1,BHATREWAS,BHATREWAS,3,Village Panchayat,4275,
3836,139836,1,BHATTI,BHATTI,3,Village Panchayat,4221,
3837,142344,1,BHATTYAN KHURD,?????? ?????,3,Village Panchayat,4258,
3838,142167,1,BHATUD,??????,3,Village Panchayat,4255,
3839,143201,1,BHATUNI,?????,3,Village Panchayat,4273,
3840,153503,1,BHATUNI,?????,3,Village Panchayat,4400,
3841,148359,1,BHATURA,?????,3,Village Panchayat,4338,
3842,142345,1,BHATYAN BUJURG,?????? ???????,3,Village Panchayat,4258,
3843,137563,1,BHATYARI,????????,3,Village Panchayat,4185,
3844,146699,1,BHAUKHARI KHURD,????? ?????,3,Village Panchayat,4317,
3845,134526,1,BHAURAGHAT [FV],???????,3,Village Panchayat,4143,
3846,132423,1,BHAURGARH,?????,3,Village Panchayat,4111,
3847,147132,1,BHAUWAR,?????,3,Village Panchayat,4322,
3848,151822,1,BHAVKHEDI,???????,3,Village Panchayat,4381,
3849,139606,1,BHAVRAS,?????,3,Village Panchayat,4217,
3850,148996,1,BHAVRI KALAN (BHAURI KALAN),????????,3,Village Panchayat,4345,
3851,134453,1,BHAVSA,?????,3,Village Panchayat,4142,
3852,142571,1,BHAVSINGHPURA,BHAVSINGHPURA,3,Village Panchayat,4262,
3853,132841,1,BHAVTI,????,3,Village Panchayat,4117,
3854,143049,1,BHAWAL,BHAWAL,3,Village Panchayat,4270,
3855,142646,1,BHAWAMAL,???????,3,Village Panchayat,4263,
3856,145863,1,BHAWANIPURA,BHAWANIPURA,3,Village Panchayat,4307,
3857,145764,1,BHAWANIPURA(DHAND),BHAWANIPURA(DHAND),3,Village Panchayat,4306,
3858,138413,1,BHAWANIYA RT.,??????? ????,3,Village Panchayat,4201,
3859,139398,2,BHAWANPURA,???????,3,Village Panchayat,4214,
3860,137446,1,BHAWANYA BUJURG,???????? ???????,3,Village Panchayat,4183,
3861,148818,3,BHAWAR,BHAWAR,3,Village Panchayat,4343,
3862,137730,1,BHAWARIYA,??????,3,Village Panchayat,4188,
3863,138685,1,BHAWARLA,?????,3,Village Panchayat,4205,
3864,138414,1,BHAWARLI MAL,????? ???,3,Village Panchayat,4201,
3865,143364,1,BHAWGARH,BHAWGARH,3,Village Panchayat,4275,
3866,152516,2,BHAWNKHAND,???????,3,Village Panchayat,4389,
3867,138545,1,BHAWSINGHPURA,???????????,3,Village Panchayat,4203,
3868,136940,3,BHAYALI,?????,3,Village Panchayat,4175,
3869,133372,1,BHAYAVADI,???????,3,Village Panchayat,4126,
3870,151665,1,BHAYAWAN,?????,3,Village Panchayat,4379,
3871,150708,1,BHDENDI,???????,3,Village Panchayat,4366,
3872,141711,2,Bheda,Bheda,3,Village Panchayat,4249,
3873,135463,1,BHEDA,,3,Village Panchayat,4156,
3874,147519,1,BHEDA KHAS,???????,3,Village Panchayat,4326,
3875,153175,1,BHEELKHEDA,,3,Village Panchayat,4397,
3876,148997,1,BHEEL KHEDI SADAK,??????? ???,3,Village Panchayat,4345,
3877,153272,1,BHEELSUDA,,3,Village Panchayat,4398,
3878,142647,1,BHEEMA,????,3,Village Panchayat,4263,
3879,149560,1,BHEEMGARH,?????,3,Village Panchayat,4351,
3880,135698,1,BHEEMKHEDI,BHEEMKHEDI,3,Village Panchayat,4159,
3881,149476,1,BHEEMPATHA,BHEEMPATHA,3,Village Panchayat,4350,
3882,151587,1,BHEEMPUR,??????,3,Village Panchayat,4378,
