Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name,Ward Name (In Local),
102093,DIRAK PATHAR,Village Panchayat,CHANGLANG,BORDUMSA,2384659,03,Dirak Pathar-III,Dirak Pathar-III,
102093,DIRAK PATHAR,Village Panchayat,CHANGLANG,BORDUMSA,2384660,04,Dirak Pathar-IV,Dirak Pathar-IV,
102094,GALENJA,Village Panchayat,CHANGLANG,BORDUMSA,2384661,01,Galenja-I,Galenja-I,
102094,GALENJA,Village Panchayat,CHANGLANG,BORDUMSA,2384662,02,Galenja-II,Galenja-II,
102094,GALENJA,Village Panchayat,CHANGLANG,BORDUMSA,2384663,03,Galenja-III,Galenja-III,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384664,01,Gidding-I,Gidding-I,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384665,02,Gidding-II,Gidding-II,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384666,03,Gidding-III,Gidding-III,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384667,04,Gidding-IV,Gidding-IV,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384668,05,Gidding-V,Gidding-V,
102095,GIDDING,Village Panchayat,CHANGLANG,BORDUMSA,2384669,06,Gidding-VI,Gidding-VI,
