Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
249673,Makhdumpur,1298831,17,Makhdumpur (NP) - Ward No.17
249619,Samastipur,36159,7,Samastipur (M) - Ward No.7
249574,Belsand,35649,4,Belsand (NP) - Ward No.4
249680,Gaya,1298802,44,Gaya (M Corp.) - Ward No.44
249611,Rivilganj,36037,3,Revilganj (NP) - Ward No.3
277125,Mahua,1299182,15,Mahua (NP) - Ward No.15
249652,Masaurhi,36467,3,Masaurhi (M) - Ward No.3
249570,Areraj,1299087,13,Areraj (NP) - Ward No.13
249585,Jogabani,1298097,9,Jogabani (NP) - Ward No.9
249595,Katihar,62575,24,Katihar (M Corp.) - Ward No.24
277131,Barauli,1298977,12,Barauli (NP) - Ward No.12
249616,Lalganj,1298122,15,Lalganj (NP) - Ward No.15
249572,Sheohar,71079,6,Sheohar (NP) - Ward No.6
249606,Gopalganj,1298270,28,Gopalganj (M) - Ward No.29
277130,Teghara,1299373,14,Bakhri (NP) - Ward No.14
249602,Kanti,35963,2,Kanti (NP) - Ward No.2
249641,Sheikhpura,1299263,20,Sheikhpura (M) - Ward No.20
276643,Bihat,1298225,9,Bihat (M) - Ward No.9
249592,Purnea,1299419,46,Purnia (M Corp.) - Ward No.46
249680,Gaya,59983,36,Gaya (M Corp.) - Ward No.36
249635,Jamalpur,59498,10,Jamalpur (M) - Ward No.10
277125,Mahua,1299178,11,Mahua (NP) - Ward No.11
249579,Madhubani,35711,13,Madhubani (M) - Ward No.13
249627,Naugachhia,71814,11,Naugachhia (NP) - Ward No.11
249650,Patna,36419,9,Patna (M Corp.) - Ward No.9
249622,Rosera,36182,10,Rosera (NP) - Ward No.10
277127,Pakri Dayal,1298146,10,Pakridayal (NP) - Ward No.10
249573,Bairgania,35642,8,Bairgania (NP) - Ward No.8
249630,Bhagalpur,59455,16,Bhagalpur (M Corp.) - Ward No.16
249604,Kataiya,1298990,8,Kataiya (NP) - Ward No.8
249599,Saharsa,59370,16,Saharsa (M) - Ward No.16
249685,Warisaliganj,36886,11,Warisaliganj (NP) - Ward No.11
290025,Aurangabad,1306687,14,Ward No.14
277128,Mehsi,1299125,4,Mehshi (NP) - Ward No.4
249641,Sheikhpura,1299256,13,Sheikhpura (M) - Ward No.13
249608,Siwan,36028,30,Siwan (M) - Ward No.30
249587,Araria,35784,8,Araria (M) - Ward No.8
249664,Dumraon,36667,2,Dumraon (M) - Ward No.2
249610,Mairwa,1298957,5,Maharajganj (NP) - Ward No.5
277129,Bakhri,1298325,16,Bakhri (NP) - Ward No.16
276406,BARSOI,1299466,13,Barsoi (NP) - Ward No.13
249657,Mokama,36620,10,Mokameh (M) - Ward No.10
249601,Motipur,3073,8,Motipur (NP) - Ward No.8
249646,Silao,59562,2,Silao (NP) - Ward No.2
249599,Saharsa,59363,9,Saharsa (M) - Ward No.9
249608,Siwan,36022,24,Siwan (M) - Ward No.24
249629,Sultanganj,5950,17,Sultanganj (NP) - Ward No.17
249564,Bettiah,1299010,27,Bettiah (M) - Ward No.27
249612,Chapra,36050,3,Chapra (M Corp.) - Ward No.3
249680,Gaya,59971,24,Gaya (M Corp.) - Ward No.24
249639,Lakhisarai,3705,20,Lakhisarai (M) - Ward No.20
249613,Marhaura,36085,6,Marhaura (NP) - Ward No.6
249565,Raxaul,1298285,17,Raxaul Bazar (M) - Ward No.17
290025,Aurangabad,1306677,4,Ward No.4
290025,Aurangabad,1306692,19,Ward No.19
249586,Forbesganj,35771,11,Forbesganj (M) - Ward No.11
249627,Naugachhia,71813,10,Naugachhia (NP) - Ward No.10
249635,Jamalpur,59504,16,Jamalpur (M) - Ward No.16
249618,Mahnar,36149,12,Mahnar Bazar (M) - Ward No.12
249590,Kishanganj,35822,15,Kishanganj (M) - Ward No.15
249622,Rosera,1299227,17,Rosera (NP) - Ward No.17
249577,Janakpur Road,62524,1,Janakpur Road (NP) - Ward No.1
249565,Raxaul,1298290,22,Raxaul Bazar (M) - Ward No.22
249584,Supaul,1298308,27,Supaul (M) - Ward No.27
249664,Dumraon,36670,5,Dumraon (M) - Ward No.5
249573,Bairgania,35639,5,Bairgania (NP) - Ward No.5
276643,Bihat,1298236,20,Bihat (M) - Ward No.20
249606,Gopalganj,35992,13,Gopalganj (M) - Ward No.13
249650,Patna,36429,19,Patna (M Corp.) - Ward No.19
249592,Purnea,35861,11,Purnia (M Corp.) - Ward No.11
249675,Rafiganj,1298159,14,Rafiganj (NP) - Ward No.14
249603,Muzaffarpur,59400,18,Muzaffarpur (M Corp.) - Ward No.18
277136,Balia,1298332,3,Balia (NP) - Ward No.03
249597,Madhepura,1299517,21,Madhepura (M) - Ward No.21
249674,Daudnagar,1298079,14,Daudnagar (M) - Ward No.14
276645,Naubatpur,1298658,14,Naubatpur (M) - Ward No.14
249675,Rafiganj,1298158,13,Rafiganj (NP) - Ward No.13
249560,Ramnagar,1298423,14,Ramnagar (NP) - Ward No.14
249670,Sasaram,36723,6,Sasaram (M) - Ward No.6
277133,Banmankhi,1298035,12,Banmankhi (NP) - Ward No. 12
249658,Shahpur,36629,2,Shahpur (NP) - Ward No.2
249635,Jamalpur,59497,9,Jamalpur (M) - Ward No.9
277127,Pakri Dayal,1298138,2,Pakridayal (NP) - Ward No.2
249644,Islampur,71881,16,Islampur (NP) - Ward No.16
249687,Jamui,1299301,19,Jamui (M) - Ward No.19
249613,Marhaura,1298903,12,Marhaura (NP) - Ward No.12
249682,Sherghati,3638,15,Sherghati (NP) - Ward No.15
249564,Bettiah,35560,5,Bettiah (M) - Ward No.5
265438,Ekma Bazar,1298372,14,Ekma Bazar (NP) - Ward No.14
249659,Arrah,59601,4,Arrah (M Corp.) - Ward No.4
249660,Koilwar,1298769,14,Koilwar (NP) - Ward No.14
249680,Gaya,59966,19,Gaya (M Corp.) - Ward No.19
249565,Raxaul,1298283,15,Raxaul Bazar (M) - Ward No.15
249668,Bikramganj,1298716,22,Bikramganj (M) - Ward No.22
249680,Gaya,59970,23,Gaya (M Corp.) - Ward No.23
276406,BARSOI,1299463,10,Barsoi (NP) - Ward No.10
249644,Islampur,71882,17,Islampur (NP) - Ward No.17
249635,Jamalpur,59503,15,Jamalpur (M) - Ward No.15
277130,Teghara,1299375,16,Bakhri (NP) - Ward No.16
249639,Lakhisarai,36332,14,Lakhisarai (M) - Ward No.14
276646,Nasriganj,1298403,1,Nasariganj (NP) - Ward No.01
249567,Dhaka,35597,3,Dhaka (NP) - Ward No.3
249617,Hajipur,1299167,39,Hajipur (M) - Ward No.39
249673,Makhdumpur,36792,15,Makhdumpur (NP) - Ward No.15
249597,Madhepura,35909,13,Madhepura (M) - Ward No.13
249601,Motipur,7003,15,Motipur (NP) - Ward No.15
249627,Naugachhia,71812,9,Naugachhia (NP) - Ward No.9
249617,Hajipur,1299151,23,Hajipur (M) - Ward No.23
249672,Jehanabad,1298826,29,Jehanabad (M) - Ward No.29
249672,Jehanabad,36768,5,Jehanabad (M) - Ward No.5
249686,Hisua,37272,7,Hisua (NP) - Ward No.7
249615,Sonepur,1298939,17,Sonepur (NP) - Ward No.17
249564,Bettiah,35577,22,Bettiah (M) - Ward No.22
265437,Parsa Bazar,1298922,15,Parsa (NP) - Ward No.15
249670,Sasaram,36720,3,Sasaram (M) - Ward No.3
249573,Bairgania,1298996,12,Bairgania (NP) - Ward No.12
249602,Kanti,3070,12,Kanti (NP) - Ward No.12
249617,Hajipur,36135,16,Hajipur (M) - Ward No.16
249579,Madhubani,35709,11,Madhubani (M) - Ward No.11
249634,Munger,36282,26,Munger (M Corp.) - Ward No.26
249630,Bhagalpur,59470,31,Bhagalpur (M Corp.) - Ward No.31
249684,Nawada,36874,15,Nawada (M) - Ward No.15
249652,Masaurhi,36465,1,Masaurhi (M) - Ward No.1
249598,Murliganj,1298130,9,Murliganj (NP) - Ward No.9
249564,Bettiah,1299014,31,Bettiah (M) - Ward No.31
249662,Jagdishpur,1298773,16,Jagdishpur (NP)- Ward No.16
249635,Jamalpur,59512,24,Jamalpur (M) - Ward No.24
249609,Maharajganj,59429,5,Maharajganj (NP) - Ward No.5
277125,Mahua,1299177,10,Mahua (NP) - Ward No.10
249646,Silao,71564,14,Silao (NP) - Ward No.14
249617,Hajipur,1299156,28,Hajipur (M) - Ward No.28
249663,Piro,36665,9,Piro (NP) - Ward No.9
277133,Banmankhi,1298037,14,Banmankhi (NP) - Ward No. 14
249651,Phulwari Sharif,36460,8,Phulwari Sharif (M) - Ward No.8
249562,Bagaha,35538,10,Bagaha (M) - Ward No.10
249564,Bettiah,35557,2,Bettiah (M) - Ward No.2
290059,Sursand,1306780,6,Sursand(NP)-Ward No.6
249586,Forbesganj,35765,5,Forbesganj (M) - Ward No.5
249596,Manihari,35893,9,Manihari (NP) - Ward No.9
290059,Sursand,1306791,17,Sursand(NP)-Ward No.17
249625,Khagaria,1299338,26,Khagaria (M) - Ward No.26
249642,Biharsharif,59533,20,Bihar (M) - Ward No.20
249590,Kishanganj,35831,24,Kishanganj (M) - Ward No.24
249590,Kishanganj,35819,12,Kishanganj (M) - Ward No.12
249639,Lakhisarai,36321,3,Lakhisarai (M) - Ward No.3
249653,Fatuha,36482,1,Fatwah (M) - Ward No.1
249646,Silao,71559,9,Silao (NP) - Ward No.9
249561,Narkatiaganj,1299046,15,Narkatiaganj (NP) - Ward No.15
249611,Rivilganj,36039,5,Revilganj(NP) - Ward No.5
249688,Jhajha,37280,5,Jhajha (NP) - Ward No.5
249662,Jagdishpur,1298775,18,Jagdishpur (NP)- Ward No.18
249615,Sonepur,1298933,11,Sonepur (NP) - Ward No.11
276648,Mohaniya,1298401,15,Mohaniya (NP) - Ward No.15
249654,Khusrupur,1298677,10,Khusrupur (NP) - Ward No.10
249673,Makhdumpur,36787,10,Makhdumpur (NP) - Ward No.10
277128,Mehsi,1299124,3,Mehshi (NP) - Ward No.3
249586,Forbesganj,1299438,24,Forbesganj (M) - Ward No.24
249635,Jamalpur,1299250,35,Jamalpur (M) - Ward No.35
249619,Samastipur,36155,3,Samastipur (M) - Ward No.3
249667,Koath,36694,5,Koath (NP) - Ward No.5
249688,Jhajha,37281,6,Jhajha (NP) - Ward No.6
249617,Hajipur,36127,8,Hajipur (M) - Ward No.8
249573,Bairgania,35638,4,Bairgania (NP) - Ward No.4
249592,Purnea,35867,17,Purnia (M Corp.) - Ward No.17
249653,Fatuha,1298607,17,Fatwah (M) - Ward No.17
249578,Jainagar,1299193,8,Jainagar (NP) - Ward No.8
249674,Daudnagar,1298085,20,Daudnagar (M) - Ward No.20
249664,Dumraon,1298247,12,Dumraon (M) - Ward No.12
249595,Katihar,1299446,38,Katihar (M Corp.) - Ward No.38
249625,Khagaria,1299334,22,Khagaria (M) - Ward No.22
249576,Dumra,35690,1,Dumra (NP) - Ward No.1
249653,Fatuha,1298608,18,Fatwah (M) - Ward No.18
249672,Jehanabad,1298827,30,Jehanabad (M) - Ward No.30
249606,Gopalganj,35985,6,Gopalganj (M) - Ward No.6
249617,Hajipur,36133,14,Hajipur (M) - Ward No.14
249608,Siwan,1298949,38,Siwan (M) - Ward No.38
249610,Mairwa,36033,3,Mairwa (NP) - Ward No.3
249575,Sitamarhi,35656,1,Sitamarhi (M) - Ward No.1
276406,BARSOI,1299461,8,Barsoi (NP) - Ward No.8
276643,Bihat,1298243,27,Bihat (M) - Ward No.27
276646,Nasriganj,1298410,8,Nasariganj (NP) - Ward No.08
249621,Dalsinghsarai,59433,2,Dalsinghsarai (NP) - Ward No.2
249685,Warisaliganj,36882,7,Warisaliganj (NP) - Ward No.7
249642,Biharsharif,71194,33,Bihar (M) - Ward No.33
249606,Gopalganj,1298265,23,Gopalganj (M) - Ward No.24
249595,Katihar,1299448,40,Katihar (M Corp.) - Ward No.40
277098,Bakhtiyarpur,1298621,4,Bakhtiyarpur (M) - Ward No.4
249601,Motipur,3078,13,Motipur (NP) - Ward No.13
249564,Bettiah,35574,19,Bettiah (M) - Ward No.19
249684,Nawada,36861,2,Nawada (M) - Ward No.2
249674,Daudnagar,1298088,23,Daudnagar (M) - Ward No.23
249602,Kanti,3068,10,Kanti (NP) - Ward No.10
249603,Muzaffarpur,59397,15,Muzaffarpur (M Corp.) - Ward No.15
249561,Narkatiaganj,35527,6,Narkatiaganj (NP) - Ward No.6
249592,Purnea,35872,22,Purnia (M Corp.) - Ward No.22
249670,Sasaram,36736,19,Sasaram (M) - Ward No.19
249597,Madhepura,35912,16,Madhepura (M) - Ward No.16
249635,Jamalpur,59496,8,Jamalpur (M) - Ward No.8
277136,Balia,1298337,8,Balia (NP) - Ward No.08
249616,Lalganj,36116,9,Lalganj (NP) - Ward No.9
249630,Bhagalpur,59458,19,Bhagalpur (M Corp.) - Ward No.19
249650,Patna,36434,24,Patna (M Corp.) - Ward No.24
249567,Dhaka,1299097,7,Dhaka (NP) - Ward No.7
290025,Aurangabad,1306704,31,Ward No.31
249573,Bairgania,1299001,17,Bairgania (NP) - Ward No.17
277133,Banmankhi,1298025,2,Banmankhi (NP) - Ward No. 02
249561,Narkatiaganj,1299055,24,Narkatiaganj (NP) - Ward No.24
249670,Sasaram,36719,2,Sasaram (M) - Ward No.2
249587,Araria,35792,16,Araria (M) - Ward No.16
249630,Bhagalpur,59469,30,Bhagalpur (M Corp.) - Ward No.30
249665,Buxar,1298796,34,Buxar (M) - Ward No.34
249562,Bagaha,1299038,35,Bagaha (M) - Ward No.35
277129,Bakhri,1298324,15,Bakhri (NP) - Ward No.15
249667,Koath,36699,10,Koath (NP) - Ward No.10
249597,Madhepura,1299514,18,Madhepura (M) - Ward No.18
249561,Narkatiaganj,35525,4,Narkatiaganj (NP) - Ward No.4
249592,Purnea,1299418,45,Purnia (M Corp.) - Ward No.45
249682,Sherghati,3643,20,Sherghati (NP) - Ward No.20
249665,Buxar,1298783,21,Buxar (M) - Ward No.21
249659,Arrah,1298022,44,Arrah (M Corp.) - Ward No.44
249599,Saharsa,1299485,40,Saharsa (M) - Ward No.40
249648,Danapur,1298553,25,Danapur Nizamat (M) - Ward No.25
249593,Kasba,1299422,9,Kasba (NP) - Ward No.9
249659,Arrah,59607,10,Arrah (M Corp.) - Ward No.10
249595,Katihar,62579,28,Katihar (M Corp.) - Ward No.28
249597,Madhepura,1299521,25,Madhepura (M) - Ward No.25
277134,Kahalgaon,1299397,13,Kahalgaon (NP) - Ward No.13
249670,Sasaram,36721,4,Sasaram (M) - Ward No.4
249560,Ramnagar,1298425,16,Ramnagar (NP) - Ward No.16
277125,Mahua,1299173,6,Mahua (NP) - Ward No.6
249645,Rajgir,4911,19,Rajgir (NP) - Ward No.19
277133,Banmankhi,1298032,9,Banmankhi (NP) - Ward No. 09
249684,Nawada,36860,1,Nawada (M) - Ward No.1
249669,Nokha,36704,5,Nokha (NP) - Ward No.5
249619,Samastipur,1299222,27,Samastipur (M) - Ward No.27
249608,Siwan,36015,17,Siwan (M) - Ward No.17
249680,Gaya,59667,1,Gaya (M Corp.) - Ward No.1
249625,Khagaria,36224,12,Khagaria (M) - Ward No.12
249564,Bettiah,1299009,26,Bettiah (M) - Ward No.26
249674,Daudnagar,59654,1,Daudnagar (M) - Ward No.1
249680,Gaya,59961,14,Gaya (M Corp.) - Ward No.14
249603,Muzaffarpur,71014,40,Muzaffarpur (M Corp.) - Ward No.40
249657,Mokama,36624,14,Mokameh (M) - Ward No.14
249670,Sasaram,1298167,31,Sasaram (M) - Ward No.31
249611,Rivilganj,36047,13,Revilganj (NP) - Ward No.13
249597,Madhepura,35911,15,Madhepura (M) - Ward No.15
249673,Makhdumpur,36784,7,Makhdumpur (NP) - Ward No.7
249619,Samastipur,1299216,21,Samastipur (M) - Ward No.21
249666,Bhabua,1298747,19,Bhabua (M) - Ward No.19
249612,Chapra,36066,19,Chapra (M Corp.) - Ward No.19
249665,Buxar,36682,6,Buxar (M) - Ward No.6
249679,Tekari,36832,5,Tikari (NP) - Ward No.5
249661,Behea,59631,2,Behea (NP) - Ward No.2
276644,Bikarm,1298670,11,Bikram (M) - Ward No.11
290025,Aurangabad,1306705,32,Ward No.32
249670,Sasaram,36728,11,Sasaram (M) - Ward No.11
249574,Belsand,35655,10,Belsand (NP) - Ward No.10
249680,Gaya,59672,6,Gaya (M Corp.) - Ward No.6
249617,Hajipur,36137,18,Hajipur (M) - Ward No.18
249604,Kataiya,1298995,13,Kataiya (NP) - Ward No.13
249638,Barahiya,36315,11,Barahiya (NP) - Ward No.11
249606,Gopalganj,1298264,22,Gopalganj (M) - Ward No.23
249635,Jamalpur,59500,12,Jamalpur (M) - Ward No.12
277126,Kesaria,1299114,4,Kesaaria (NP) - Ward No.4
249630,Bhagalpur,59445,6,Bhagalpur (M Corp.) - Ward No.6
249639,Lakhisarai,3710,25,Lakhisarai (M) - Ward No.25
249646,Silao,71560,10,Silao (NP) - Ward No.10
249605,Mirganj,1298383,13,Mirganj (NP) - Ward No.13
249665,Buxar,1298787,25,Buxar (M) - Ward No.25
249603,Muzaffarpur,70734,37,Muzaffarpur (M Corp.) - Ward No.37
249642,Biharsharif,59528,15,Bihar (M) - Ward No.15
249653,Fatuha,36596,14,Fatwah (M) - Ward No.14
249604,Kataiya,35967,1,Kataiya (NP) - Ward No.1
249584,Supaul,1298297,16,Supaul (M) - Ward No.16
249602,Kanti,35965,4,Kanti (NP) - Ward No.4
249656,Barh,1298210,21,Barh (M) - Ward No.21
249650,Patna,36443,33,Patna (M Corp.) - Ward No.33
249589,Bahadurganj,62547,6,Bahadurganj (NP) - Ward No.6
249568,Motihari,35604,4,Motihari (M) - Ward No.4
249638,Barahiya,36313,9,Barahiya (NP) - Ward No.9
249580,Jhanjharpur,1299211,16,Jhanjharpur (NP) - Ward No.16
249597,Madhepura,35901,5,Madhepura (M) - Ward No.5
249592,Purnea,1299412,39,Purnia (M Corp.) - Ward No.39
249629,Sultanganj,5953,20,Sultanganj (NP) - Ward No.20
249625,Khagaria,1299328,16,Khagaria (M) - Ward No.16
249635,Jamalpur,59492,4,Jamalpur (M) - Ward No.4
253281,ARWAL,1298846,13,Arwal (M) - Ward No.13
249666,Bhabua,59647,10,Bhabua (M) - Ward No.10
249565,Raxaul,1298288,20,Raxaul Bazar (M) - Ward No.20
249595,Katihar,62574,23,Katihar (M Corp.) - Ward No.23
249649,Khagaul,1298111,19,Khagaul (M) - Ward No.19
249674,Daudnagar,59658,5,Daudnagar (M) - Ward No.5
249626,Gogri Jamalpur,36235,10,Gogri Jamalpur (NP) - Ward No.10
249562,Bagaha,1299028,25,Bagaha (M) - Ward No.25
249618,Mahnar,1298282,27,Mahnar Bazar (M) - Ward No.28
249608,Siwan,36019,21,Siwan (M) - Ward No.21
249565,Raxaul,35591,11,Raxaul Bazar (M) - Ward No.11
249599,Saharsa,59373,19,Saharsa (M) - Ward No.19
253281,ARWAL,1298848,15,Arwal (M) - Ward No.15
249684,Nawada,2615,23,Nawada (M) - Ward No.23
249672,Jehanabad,1298812,15,Jehanabad (M) - Ward No.15
249608,Siwan,36020,22,Siwan (M) - Ward No.22
249659,Arrah,59626,29,Arrah (M Corp.) - Ward No.29
249564,Bettiah,35562,7,Bettiah (M) - Ward No.7
249670,Sasaram,36733,16,Sasaram (M) - Ward No.16
249570,Areraj,1299084,10,Areraj (NP) - Ward No.10
249589,Bahadurganj,1299530,18,Bahadurganj (NP) - Ward No.18
249606,Gopalganj,35983,4,Gopalganj (M) - Ward No.4
249582,Nirmali,62541,9,Nirmali (NP) - Ward No.9
249610,Mairwa,1298962,10,Maharajganj (NP) - Ward No.
249603,Muzaffarpur,71021,44,Muzaffarpur (M Corp.) - Ward No.44
249650,Patna,1298523,54,Patna (M Corp.) - Ward No.54
249619,Samastipur,1299214,19,Samastipur (M) - Ward No.19
290025,Aurangabad,1306688,15,Ward No.15
277133,Banmankhi,1298031,8,Banmankhi (NP) - Ward No. 08
249686,Hisua,2802,13,Hisua (NP) - Ward No.13
249649,Khagaul,1298119,27,Khagaul (M) - Ward No.27
249616,Lalganj,1298126,19,Lalganj (NP) - Ward No.19
277136,Balia,1298350,21,Balia (NP) - Ward No.21
249648,Danapur,59573,6,Danapur Nizamat (M) - Ward No.6
249673,Makhdumpur,36778,1,Makhdumpur (NP) - Ward No.1
249596,Manihari,35886,2,Manihari (NP) - Ward No.2
249635,Jamalpur,59510,22,Jamalpur (M) - Ward No.22
249654,Khusrupur,36602,6,Khusrupur (NP) - Ward No.6
249608,Siwan,36026,28,Siwan (M) - Ward No.28
249664,Dumraon,1298249,14,Dumraon (M) - Ward No.14
249687,Jamui,59990,5,Jamui (M) - Ward No.5
249609,Maharajganj,1298952,10,Maharajganj (NP) - Ward No.10
249636,Haveli Kharagpur,36303,14,Kharagpur (NP) - Ward No.14
249643,Hilsa,6354,22,Hilsa (NP) - Ward No.22
249643,Hilsa,6353,21,Hilsa (NP) - Ward No.21
249661,Behea,1298766,13,Behea (NP) - Ward No.13
249648,Danapur,1298552,24,Danapur Nizamat (M) - Ward No.24
249563,Chanpatia,35549,2,Chanpatia (NP) - Ward No.2
249684,Nawada,36873,14,Nawada (M) - Ward No.14
276406,BARSOI,1299456,3,Barsoi (NP) - Ward No.3
249636,Haveli Kharagpur,36295,6,Kharagpur (NP) - Ward No.6
249606,Gopalganj,35989,10,Gopalganj (M) - Ward No.10
249650,Patna,36448,38,Pataliputra Housing Colony (OG) - Ward No.38
249573,Bairgania,35635,1,Bairgania (NP) - Ward No.1
249564,Bettiah,35568,13,Bettiah (M) - Ward No.13
249612,Chapra,36070,23,Chapra (M Corp.) - Ward No.23
276646,Nasriganj,1298405,3,Nasariganj (NP) - Ward No.03
277103,Barbigha,1299294,24,Barbigha (M) - Ward No.24
249567,Dhaka,35595,1,Dhaka (NP) - Ward No.1
253281,ARWAL,1298841,8,Arwal (M) - Ward No.8
249687,Jamui,1299300,18,Jamui (M) - Ward No.18
276643,Bihat,1298219,3,Bihat (M) - Ward No.3
249642,Biharsharif,59516,3,Bihar (M) - Ward No.3
249617,Hajipur,1299152,24,Hajipur (M) - Ward No.24
265437,Parsa Bazar,1298925,18,Parsa (NP) - Ward No.18
249666,Bhabua,1298753,25,Bhabua (M) - Ward No.25
249573,Bairgania,35641,7,Bairgania (NP) - Ward No.7
249658,Shahpur,36632,5,Shahpur (NP) - Ward No.5
276645,Naubatpur,1298647,3,Naubatpur (M) - Ward No.3
249619,Samastipur,36158,6,Samastipur (M) - Ward No.6
249608,Siwan,36012,14,Siwan (M) - Ward No.14
276642,Benipur,1298066,26,Benipur (M) - Ward No. 26
249670,Sasaram,36727,10,Sasaram (M) - Ward No.10
265437,Parsa Bazar,1298926,19,Parsa (NP) - Ward No.19
249599,Saharsa,1299474,29,Saharsa (M) - Ward No.29
249589,Bahadurganj,62551,10,Bahadurganj (NP) - Ward No.10
249621,Dalsinghsarai,1298071,7,Dalsinghsarai (NP) - Ward No.7
249572,Sheohar,71081,8,Sheohar (NP) - Ward No.8
277103,Barbigha,1299293,23,Barbigha (M) - Ward No.23
249642,Biharsharif,59527,14,Bihar (M) - Ward No.14
277133,Banmankhi,1298026,3,Banmankhi (NP) - Ward No. 03
249581,Ghoghardiha,35730,3,Ghoghardiha (NP) - Ward No.3
249670,Sasaram,1298176,40,Sasaram (M) - Ward No.40
249664,Dumraon,1298259,24,Dumraon (M) - Ward No.24
249604,Kataiya,35969,3,Kataiya (NP) - Ward No.3
249669,Nokha,36707,8,Nokha (NP) - Ward No.8
249674,Daudnagar,1298092,27,Daudnagar (M) - Ward No.27
277134,Kahalgaon,1299389,5,Kahalgaon (NP) - Ward No.5
249688,Jhajha,1299317,14,Jhajha (NP) - Ward No.14
249641,Sheikhpura,36350,6,Sheikhpura (M) - Ward No.6
249630,Bhagalpur,59449,10,Bhagalpur (M Corp.) - Ward No.10
249600,Darbhanga,35941,24,Darbhanga (M Corp.) - Ward No.24
249664,Dumraon,1298251,16,Dumraon (M) - Ward No.16
249619,Samastipur,36154,2,Samastipur (M) - Ward No.2
249648,Danapur,1298545,17,Danapur Nizamat (M) - Ward No.17
249659,Arrah,59621,24,Arrah (M Corp.) - Ward No.24
249642,Biharsharif,71876,40,Bihar (M) - Ward No.40
249600,Darbhanga,35919,2,Darbhanga (M Corp.) - Ward No.2
249657,Mokama,36621,11,Mokameh (M) - Ward No.11
249599,Saharsa,59365,11,Saharsa (M) - Ward No.11
249638,Barahiya,36306,2,Barahiya (NP) - Ward No.2
276648,Mohaniya,1298399,13,Mohaniya (NP) - Ward No.13
277136,Balia,1298341,12,Balia (NP) - Ward No.12
249608,Siwan,36027,29,Siwan (M) - Ward No.29
276644,Bikarm,1298667,8,Bikram (M) - Ward No.8
249593,Kasba,1299427,14,Kasba (NP) - Ward No.14
249608,Siwan,36002,4,Siwan (M) - Ward No.4
249621,Dalsinghsarai,1298073,9,Dalsinghsarai (NP) - Ward No.9
249650,Patna,1298521,52,Patna (M Corp.) - Ward No.52
249634,Munger,1299238,43,Munger (M Corp.) - Ward No.43
249646,Silao,71562,12,Silao (NP) - Ward No.12
249630,Bhagalpur,71494,48,Bhagalpur (M Corp.) - Ward No.48
249565,Raxaul,1298284,16,Raxaul Bazar (M) - Ward No.16
249638,Barahiya,36307,3,Barahiya (NP) - Ward No.3
277098,Bakhtiyarpur,1298624,7,Bakhtiyarpur (M) - Ward No.7
249599,Saharsa,59360,6,Saharsa (M) - Ward No.6
249641,Sheikhpura,1299268,25,Sheikhpura (M) - Ward No.25
249566,Sugauli,1299143,17,Sugauli (NP) - Ward No.17
253219,sahebganj,71904,9,Sahebganj (NP) - Ward No.9
276642,Benipur,1298053,13,Benipur (M) - Ward No. 13
249626,Gogri Jamalpur,36228,3,Gogri Jamalpur (NP) - Ward No.3
249685,Warisaliganj,2814,20,Warisaliganj (NP) - Ward No.20
249573,Bairgania,35640,6,Bairgania (NP) - Ward No.6
249585,Jogabani,1298096,8,Jogabani (NP) - Ward No.8
249630,Bhagalpur,59475,36,Bhagalpur (M Corp.) - Ward No.36
290025,Aurangabad,1306680,7,Ward No.7
249664,Dumraon,1298258,23,Dumraon (M) - Ward No.23
249634,Munger,36267,11,Munger (M Corp.) - Ward No.11
249645,Rajgir,6359,12,Rajgir (NP) - Ward No.12
249634,Munger,36257,1,Munger (M Corp.) - Ward No.1
249635,Jamalpur,59493,5,Jamalpur (M) - Ward No.5
249684,Nawada,36865,6,Nawada (M) - Ward No.6
249685,Warisaliganj,2808,14,Warisaliganj (NP) - Ward No.14
265437,Parsa Bazar,1298924,17,Parsa (NP) - Ward No.17
249619,Samastipur,36164,12,Samastipur (M) - Ward No.12
249565,Raxaul,35586,6,Raxaul Bazar (M) - Ward No.6
249568,Motihari,35619,19,Motihari (M) - Ward No.19
249579,Madhubani,35723,25,Madhubani (M) - Ward No.25
249592,Purnea,1299408,35,Purnia (M Corp.) - Ward No.35
249587,Araria,1298193,19,Araria (M) - Ward No.19
249654,Khusrupur,1298675,8,Khusrupur (NP) - Ward No.8
249644,Islampur,59550,5,Islampur (NP) - Ward No.5
249603,Muzaffarpur,59383,1,Muzaffarpur (M Corp.) - Ward No.1
277128,Mehsi,1299126,5,Mehshi (NP) - Ward No.5
249566,Sugauli,1299144,18,Sugauli (NP) - Ward No.18
249565,Raxaul,35583,3,Raxaul Bazar (M) - Ward No.3
249617,Hajipur,36131,12,Hajipur (M) - Ward No.12
249593,Kasba,1299426,13,Kasba (NP) - Ward No.13
249595,Katihar,62581,30,Katihar (M Corp.) - Ward No.30
277136,Balia,1298335,6,Balia (NP) - Ward No.06
265437,Parsa Bazar,1298928,21,Parsa (NP) - Ward No.21
249643,Hilsa,6351,19,Hilsa (NP) - Ward No.19
249688,Jhajha,1299324,21,Jhajha (NP) - Ward No.21
249589,Bahadurganj,62546,5,Bahadurganj (NP) - Ward No.5
