Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
248229,Hamirpur,11498,6,Hamirpur (M Cl) - Ward No.6,
248221,Banjar,68098,3,Banjar (NP) - Ward No.3,
248238,Naina Devi,11553,7,Naina Devi (M Cl) - Ward No.7,
248218,Manali,11429,5,Manali (NP) - Ward No.5,
248248,Shimla,68528,6,Shimla (M Corp.) - Ward No.6,
275535,Jawali,1297078,8,Jawali (NP) - Ward No.8,
248252,Kotkhai,8859,5,Kotkhai (NP) - Ward No.5,
248211,Dharamshala,11298,9,Dharmsala (M Cl) - Ward No.9,
275535,Jawali,1297074,4,Jawali (NP) - Ward No.4,
248216,Jawalamukhi,11412,2,Jawalamukhi (NP) - Ward No.2,
248213,Kangra,11301,1,Kangra (M Cl) - Ward No.1,
274797,Baijnath-Paprola,1297058,10,Baijnath Paprola (NP) - Ward No.10,
248226,Rawalsar,68117,2,Rawalsar (NP) - Ward No.2,
248217,Palampur,2513091,13,Tanda,
248253,Rohru,8867,6,Rohru (NP) - Ward No.6,
248229,Hamirpur,11494,2,Hamirpur (M Cl) - Ward No.2,
248240,Arki,11565,1,Arki (NP) - Ward No.1,
248043,Nahan,11621,12,Nahan (M Cl) - Ward No.12,
276627,Chowari,1296825,3,Chowari (NP) - Ward No.3,
248248,Shimla,68523,1,Shimla (M Corp.) - Ward No.1,
248249,Theog,11644,4,Theog (M Cl) - Ward No.4,
297011,Nirmand,2513270,6,Bishnu,
248217,Palampur,2513086,8,Khalet,
248222,Jogindarnagar,11450,1,Jogindarnagar (NP) - Ward No.1,
248246,Narkanda,11635,6,Narkanda (NP) - Ward No.6,
248216,Jawalamukhi,11414,4,Jawalamukhi (NP) - Ward No.4,
248043,Nahan,11611,2,Nahan (M Cl) - Ward No.2,
248223,Sarkaghat,11462,6,Sarkaghat (NP) - Ward No.6,
248219,Kullu,11436,5,Kullu (M Cl) - Ward No.5,
248228,Nadaun,11491,6,Nadaun (NP) - Ward No.6,
248249,Theog,8840,3,Theog (M Cl) - Ward No.3,
297009,Amb,2513234,3,Amb-2,
248232,Gagret,11516,6,Gagret (NP) - Ward No.6,
248218,Manali,11431,7,Manali (NP) - Ward No.7,
248211,Dharamshala,11293,4,Dharmsala (M Cl) - Ward No.4,
276625,Karsog,1297085,6,Karsog (NP) - Ward No.6,
274794,Nerchowk,1297068,9,Nerchowk (M Cl) - Ward No.9,
248250,Chopal,8845,5,Chopal (NP) - Ward No.5,
248253,Rohru,8862,1,Rohru (NP) - Ward No.1,
248244,Solan,11600,11,Degree College,
248226,Rawalsar,68118,3,Rawalsar (NP) - Ward No.3,
248046,Chamba,11275,6,Chamba (M Cl) - Ward No.6,
248230,Bhota,68124,2,Bhota (NP) - Ward No.2,
275535,Jawali,1297076,6,Jawali (NP) - Ward No.6,
248243,Parwanoo,11584,4,Parwanoo (M Cl) - Ward No.4,
248227,Tira Sujanpur,11478,2,Tira Sujanpur (NP) - Ward No.2,
248236,Ghumarwin,68134,5,Ghumarwin (NP) - Ward No.5,
276625,Karsog,1297083,4,Karsog (NP) - Ward No.4,
248235,Santokhgarh,11542,5,Santokhgarh (NP) - Ward No.5,
297011,Nirmand,2513267,3,Sunarla,
248248,Shimla,68535,13,Shimla (M Corp.) - Ward No.13,
248213,Kangra,11303,3,Kangra (M Cl) - Ward No.3,
248219,Kullu,11437,6,Kullu (M Cl) - Ward No.6,
248225,Mandi,11465,2,Purani Mandi,
248045,Paonta Sahib,68521,10,Paonta Sahib (M Cl) - Ward No.10,
248239,Bilaspur,11557,4,Bilaspur (M Cl) - Ward No.4,
248228,Nadaun,11488,3,Nadaun (NP) - Ward No.3,
248043,Nahan,11614,5,Nahan (M Cl) - Ward No.5,
248047,Rajgarh,11606,4,Rajgarh (NP) - Ward No.4,
248046,Chamba,11279,10,Chamba (M Cl) - Ward No.10,
248045,Paonta Sahib,68154,2,Paonta Sahib (M Cl) - Ward No.2,
297012,Anni,2513263,6,Dogri,
297015,Shahpur,2513272,1,Siholpuri,
248249,Theog,11647,7,Theog (M Cl) - Ward No.7,
248251,Jubbal,8852,5,Jubbal (NP) - Ward No.5,
248223,Sarkaghat,11457,1,Sarkaghat (NP) - Ward No.1,
248223,Sarkaghat,11463,7,Sarkaghat (NP) - Ward No.7,
297015,Shahpur,2513276,5,Chandroon,
248247,Suni,11641,5,Suni (NP) - Ward No.5,
248047,Rajgarh,11607,5,Rajgarh (NP) - Ward No.5,
248222,Jogindarnagar,11456,7,Jogindarnagar (NP) - Ward No.7,
248238,Naina Devi,11548,2,Naina Devi (M Cl) - Ward No.2,
248224,Sundernagar,68103,1,Sundarnagar (M Cl) - Ward No.1,
248248,Shimla,68527,5,Shimla (M Corp.) - Ward No.5,
274797,Baijnath-Paprola,1297051,3,Baijnath Paprola (NP) - Ward No.3,
248239,Bilaspur,11560,7,Bilaspur (M Cl) - Ward No.7,
276626,Dehra,1297040,3,Dehra (M Cl) - Ward No.3,
248247,Suni,11637,1,Suni (NP) - Ward No.1,
274797,Baijnath-Paprola,1297057,9,Baijnath Paprola (NP) - Ward No.9,
