Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249919,Golaghat,12913,3,Golaghat (MB) - Ward No.3,
249860,Mangaldoi,65821,5,Mangaldoi (MB) - Ward No.5,
249882,North Lakhimpur,12720,14,North Lakhimpur (MB) - Ward No.14,
249834,Goalpara,68980,7,Goalpara (MB) - Ward No.7,
249908,Sonari,12886,1,Sonari (MB) - Ward No.1,
249851,Palasbari,69069,4,Palasbari (MB) - Ward No.4,
249933,Silchar,12978,1,Silchar (MB) - Ward No.1,
249908,Sonari,12887,2,Sonari (MB) - Ward No.2,
249926,Bokajan,12959,7,Bokajan (TC) - Ward No.7,
249933,Silchar,13395,24,Silchar (MB) - Ward No.24,
249827,Dhubri,12494,5,Dhubri (MB) - Ward No.5,
249866,Nagaon,12628,21,Nagaon (MB) - Ward No.21,
249870,Hojai,66034,16,Hojai (MB) - Ward No.16,
249933,Silchar,12992,8,Silchar (MB) - Ward No.8,
249906,Amguri,66298,7,Amguri (TC) - Ward No.7,
249940,Karimganj,66379,9,Karimganj (MB) - Ward No.9,
249838,Abhayapuri,12533,3,Abhayapuri (TC) - Ward No.3,
249843,Barpeta,69051,13,Barpeta (MB) - Ward No.13,
249861,Kharupatia,12594,1,Kharupatia (TC) - Ward No.1,
249940,Karimganj,66378,8,Karimganj (MB) - Ward No.8,
249930,Haflong,66362,8,Haflong (TC) - Ward No.8,
249859,Tangla,12590,1,Tangla (TC) - Ward No.1,
249883,Dhemaji,66076,3,Dhemaji (TC) - Ward No.3,
249854,Guwahati,65771,20,Guwahati (M Corp.) - Ward No.20,
249879,Biswanath Chariali,12695,7,Biswanath Chariali (TC) - Ward No.7,
249870,Hojai,66036,18,Hojai (MB) - Ward No.18,
249829,Bilasipara,12514,5,Bilasipara (TC) - Ward No.5,
249912,Jorhat,66317,8,Jorhat (MB) - Ward No.8,
249918,Dergaon,66340,1,Dergaon (TC) - Ward No.1,
249886,Doom Dooma,12818,1,Doom Dooma (TC) - Ward No.1,
249887,Makum,66079,1,Makum (TC) - Ward No.1,
249905,Sibsagar,12868,7,Sibsagar (MB) - Ward No.7,
249871,Doboka,12639,1,Doboka (TC) - Ward No.1,
249921,Sarupathar,12927,2,Sarupathar (TC) - Ward No.2,
249841,Barpeta Road,12539,1,Barpeta Road (MB) - Ward No.1,
249888,Tinsukia,12845,18,Hengaluguri Gaon (OG) - Ward No.18,
249862,Udalguri,12601,4,Udalguri (TC) - Ward No.4,
249834,Goalpara,68990,17,Goalpara (MB) - Ward No.17,
249825,Golokganj,68688,1,Golokganj (CT) - Ward No.1,
249888,Tinsukia,12837,10,Tinsukia (MB) - Ward No.10,
249854,Guwahati,65786,35,Guwahati (M Corp.) - Ward No.35,
249841,Barpeta Road,12541,3,Barpeta Road (MB) - Ward No.3,
249879,Biswanath Chariali,12692,4,Biswanath Chariali (TC) - Ward No.4,
249847,Pathsala,12560,4,Pathsala (TC) - Ward No.4,
249858,Nalbari,12582,5,Nalbari (MB) - Ward No.5,
249834,Goalpara,68986,13,Goalpara (MB) - Ward No.13,
249851,Palasbari,69066,1,Palasbari (MB) - Ward No.1,
249923,Hamren,12936,1,Hamren (TC) - Ward No.1,
249908,Sonari,12898,13,Sonari (MB) - Ward No.13,
249870,Hojai,66026,8,Hojai (MB) - Ward No.8,
249866,Nagaon,12620,13,Nagaon (MB) - Ward No.13,
249886,Doom Dooma,12821,4,Doom Dooma (TC) - Ward No.4,
249880,Gohpur,12697,1,Gohpur (TC) - Ward No.1,
249923,Hamren,12938,3,Hamren (TC) - Ward No.3,
249858,Nalbari,12584,7,Nalbari (MB) - Ward No.7,
249905,Sibsagar,12873,12,Sibsagar (MB) - Ward No.12,
249933,Silchar,12988,6,Silchar (MB) - Ward No.6,
249896,Dibrugarh,66100,11,Dibrugarh (MB) - Ward No.11,
249888,Tinsukia,12836,9,Tinsukia (MB) - Ward No.9,
249860,Mangaldoi,65822,6,Mangaldoi (MB) - Ward No.6,
249862,Udalguri,12599,2,Udalguri (TC) - Ward No.2,
249875,Dhekiajuli,66072,10,Dhekiajuli (MB) - Ward No.10,
249919,Golaghat,12917,7,Golaghat (MB) - Ward No.7,
249930,Haflong,66357,3,Haflong (TC) - Ward No.3,
249879,Biswanath Chariali,12689,1,Biswanath Chariali (TC) - Ward No.1,
249847,Pathsala,12559,3,Pathsala (TC) - Ward No.3,
249896,Dibrugarh,66098,9,Dibrugarh (MB) - Ward No.9,
249854,Guwahati,65790,39,Guwahati (M Corp.) - Ward No.39,
249927,Howraghat,66354,5,Howraghat (TC) - Ward No.5,
249905,Sibsagar,12866,5,Sibsagar (MB) - Ward No.5,
249896,Dibrugarh,66095,6,Dibrugarh (MB) - Ward No.6,
249928,Dokmoka,12963,4,Dokmoka (TC) - Ward No.4,
249919,Golaghat,12920,10,Golaghat (MB) - Ward No.10,
249834,Goalpara,68979,6,Goalpara (MB) - Ward No.6,
249836,Bongaigaon,69005,7,Bongaigaon (MB) - Ward No.7,
249940,Karimganj,66384,14,Karimganj (MB) - Ward No.14,
249828,Sapatgram,12506,1,Sapatgram (TC) - Ward No.1,
249906,Amguri,66293,2,Amguri (TC) - Ward No.2,
249907,Nazira,12881,6,Nazira (MB) - Ward No.6,
