Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name
272885,Panoor,1294152,24,Mukkalikkara
272898,Mukkom,1294805,16,West Mambatta
252247,Alappuzha,77893,47,Alappuzha (M) - Ward No.47
252173,Ponnani,76404,7,WELLFAIR
272889,Kottarakkara,1294398,17,ETC
272892,Erattupetta,1293826,25,Kallolil - Ward No. 25
272899,Ramanattukara,1294864,1,Paruthippara
272889,Kottarakkara,1294391,10,Kizhakkekkara
252250,Mavelikkara,76663,23,Mavelikkara (M) - Ward No.23
252110,Kanhangad,76258,31,KARUVALAM
252251,Thiruvalla,1294340,36,Thiruvalla (M) - Ward No.36
272912,Parappanangadi,1295284,1,Vadakke Kadappuram
272911,Sulthanbathery,1294611,15,Sathram Kunnu
252218,Eloor,75968,10,PATHALAM
252171,Perinthalmanna,75764,19,ANATHANAM
252170,Malappuram,56349,14,MANNARKUNDU
252220,Kochi,56216,31,Vaduthala West
252178,Chittur-Thathamangalam,75826,23,PARUTHIKKAVU
272905,Pattambi,1294449,18,Umikkunnu
252169,Manjeri,1295248,48,AMBALAPPADI
252230,Muvattupuzha,76062,21,S N D P SCHOOL
252255,Kollam,55992,32,Palathara
272905,Pattambi,1294456,25,Kozhikunnu
259707,Karunagappally,1294368,22,KOZHIKODE
252257,Varkala,50055,16,Varkala (M) - Ward No.16
252169,Manjeri,50143,16,KIZHAKKETHALA
252220,Kochi,77630,63,Gandhi Nagar
252259,Nedumangad,50276,29,PATHAMKALLU
252159,koyilandy,56290,32,NADELAKANDI
272908,Pandalam,1294731,22,Chiramudi
272912,Parappanangadi,1295307,24,Chiramangalam
252172,Tirur,75803,31,ILLATHA PARAMBU
252215,Paravur,55910,19,NANDHYATTU KUNNAM
252208,Angamaly,75928,3,KOTHAKULANGARA WEST
252249,Chengannur,1294543,25,Chengannur (M) - Ward No.25
252174,Shoranur,76464,17,SHORNUR TOWN
272906,Cherpulassery,1294508,20,Kuttikkodu South
272900,Feroke,1294693,22,West Kallambara
252170,Malappuram,77567,26,VARANKKODU
272903,Tirurangadi,1295403,31,CK Nagar South
252239,Changanassery,1293799,35,KANDATHI PARAMBU - Ward No.35
252258,Attingal,50247,25,KUNNATHU
252178,Chittur-Thathamangalam,75816,13,KACHERIMEDU
252236,Vaikom,77692,18,JAWAHAR WARD - Ward No.18
252174,Shoranur,76470,23,GANESHGIRI
272892,Erattupetta,1293823,22,Mutharam Kunnu - Ward No. 22
252258,Attingal,50238,16,SEEVELIKKONAM
252110,Kanhangad,76228,1,BALLA KADAPURAM WEST
252172,Tirur,75779,7,THUMARAKKAVU
272880,Harippad,1305420,22,Suresh Market
252249,Chengannur,76640,22,Chengannur (M) - Ward No.22
252227,Thrippunithura,1294643,44,PEREEKKADU
272901,Kondotty,1295170,12,Kaloth
252231,Kothamangalam,1294826,30,TOWN SOUTH
252260,Thiruvananthapuram,2513170,55,KALADY
252157,Vatakara,49820,8,CHOLAMVAYAL
252242,Cherthala,1294548,34,Cherthala (M) - Ward No.34
252253,Adoor,76768,18,Adoor (M) - Ward No.18
272909,Wadakkanchery,1293925,31,Minalur Center
252108,Kasaragod,1294289,35,PALLAM
252211,Aluva,76780,8,KADATHUKADAVU
252149,Thalassery,56182,41,GOPALA PETTA
252260,Thiruvananthapuram,2513157,48,THRIKANNAPURAM
272891,Ettumanoor,1293876,23,Mannammala
259710,Nilambur,1295260,10,MUKKATTA
252261,Neyyattinkara,50301,23,IRUMBIL
259707,Karunagappally,1294372,26,AYANIVELIKULANGARA VILLAGE
252204,Irinjalakuda,1293982,27,Cheloorkavu
252176,Palakkad,77826,14,SEKHARIPURAM
252260,Thiruvananthapuram,56365,11,Njandoorkonam(M Corp.) - Ward No.11
259708,Thrikkakara,1295113,14,MAVELIPURAM
252204,Irinjalakuda,1293979,24,Bus Stand
252218,Eloor,49334,7,ELANJIKKAL WARD
272885,Panoor,1294141,13,Karapoyil
252173,Ponnani,76431,34,VANDIPETTA
252144,Koothuparamba,49743,20,PARAL
252215,Paravur,55907,16,VAZHIKKULANGARA
252194,Thrissur,1293765,55,PUTHURKKARA
272906,Cherpulassery,1294507,19,Kuttikkodu
259707,Karunagappally,1294377,31,S.K.V.SCHOOL
259708,Thrikkakara,1295105,6,NAVODHAYA
272908,Pandalam,1294712,3,Mulambuzha
252110,Kanhangad,76243,16,KANIYAMKULAM
272897,Koduvally,1294761,19,Thalapperumanna
272903,Tirurangadi,1295386,14,Venniyoor
272915,Anthur,1294206,1,Vellikkeel
272883,Kattappana,1293943,7,Nathukallu - Ward No. 7
252149,Thalassery,56172,31,POTHUVACHERI
252255,Kollam,1294345,54,Aalattukavu
252257,Varkala,50064,25,Varkala (M) - Ward No.25
272883,Kattappana,1293961,25,Kadamakkuzhi - Ward No. 25
252215,Paravur,1294942,24,KANNAN CHIRA
252247,Alappuzha,77882,36,Alappuzha (M) - Ward No.36
252170,Malappuram,56343,8,GOVT COLLEGE
259708,Thrikkakara,1295138,39,MODEL ENGINEERING COLLEGE
252220,Kochi,56198,13,Kadebagom
252111,Payyannur,76279,21,KANDANKALI NORTH
252259,Nedumangad,50259,12,PULIPPARA
252233,Thodupuzha,76105,15,UNDAPLAVU - Ward No.15
252159,koyilandy,56281,23,MOOZHIKK MEETHAL
252181,Chavakkad,77899,1,Puthenkadappuram North
259709,Kottakkal,1295206,7,NAYADIPPARA
252204,Irinjalakuda,76688,16,Govt Hospital
252248,Kayamkulam,76506,3,Kayamkulam (M) - Ward No.3
252194,Thrissur,75865,24,VALARKKAVU
252194,Thrissur,75881,40,VADUKKARA
252184,Guruvayoor,1294003,28,Manjulal
252108,Kasaragod,76313,23,PALLIKKAL
252252,Pathanamthitta,1294333,28,Pathanamthitta (M) - Ward No.28
252178,Chittur-Thathamangalam,75818,15,DEVANGAPURAM
272885,Panoor,1294165,37,Pookkom Theru
252157,Vatakara,49849,37,KAKKATTIYIL
252238,Kottayam,76185,8,TEMPLE WARD - Ward No.8
252144,Koothuparamba,1294056,28,EDAYILPEEDIKA
252144,Koothuparamba,49727,4,NOONJUMBAYI
252220,Kochi,56186,1,Fort Kochi
252231,Kothamangalam,76087,23,CHIRAPPADY
252111,Payyannur,76271,13,PARAVANTHATTA
252239,Changanassery,77713,17,FATHIMAPURAM SOUTH - Ward No.17
252110,Kanhangad,76245,18,NILANKARA
252227,Thrippunithura,76011,19,PALLIPARAMBU KAVU
252227,Thrippunithura,76020,28,CHOORAKKADU
252220,Kochi,77613,46,Chakkaraparambu
272899,Ramanattukara,1294893,30,Pallithazham
252236,Vaikom,1293775,24,KOVILAKATHUMKADAVU - Ward No.24
252184,Guruvayoor,1293997,22,Manikkathupadi
252176,Palakkad,77578,47,PALLIPURAM
252256,Paravoor,1294415,31,PUKKULAM
252247,Alappuzha,77872,26,Alappuzha (M) - Ward No.26
252257,Varkala,2513095,29,PARAYIL
252230,Muvattupuzha,76043,2,JANASAKTHI
252169,Manjeri,50152,25,KIZHAKKEKUNNU
272897,Koduvally,1294749,7,Kalanrathiri South
272901,Kondotty,1295172,14,Kunnathumpara
252112,Taliparamba,50439,25,KUVODU
252226,Maradu,56229,3,KANNADIKKADU EAST
252108,Kasaragod,76293,3,ADKATHBAIL
272915,Anthur,1294228,23,CH Nagar
252227,Thrippunithura,76002,10,IYRETTIL
252248,Kayamkulam,76517,14,Kayamkulam (M) - Ward No.14
252218,Eloor,75972,14,Eloor (CT) - Ward No.816
252211,Aluva,76785,13,MADRASSA
252236,Vaikom,77688,16,MUNICIPAL OFFICE - Ward No.16
272910,Mananthavady,1294575,15,Payyampalli
252224,Kalamassery,49586,14,MEDICAL COLLEGE
252176,Palakkad,77580,49,KARNNAKI NAGAR WEST
272906,Cherpulassery,1294504,16,Nirapparambu
252170,Malappuram,77562,21,CHEENITHODU
252112,Taliparamba,49341,7,SALAMATH NAGAR
252253,Adoor,76764,14,Adoor (M) - Ward No.14
272911,Sulthanbathery,1294609,13,Thirunelli
252233,Thodupuzha,76106,16,B.T.M. SCHOOL - Ward No.16
252215,Paravur,55904,13,NANTHIKULANGARA
252149,Thalassery,56161,20,URANGODE
259709,Kottakkal,1295207,8,CHEENAMBUTHUR
252173,Ponnani,1295445,51,MEENTHERUVU
252226,Maradu,1295154,29,THEKKEPATTUPURACKAL
252174,Shoranur,76468,21,AANTHURKKUNNU
252248,Kayamkulam,76504,1,Kayamkulam (M) - Ward No.1
252144,Koothuparamba,49739,16,NARAVOOR CENTRAL
252173,Ponnani,76401,4,VELLIRI
252251,Thiruvalla,77966,11,Thiruvalla (M) - Ward No.11
252260,Thiruvananthapuram,2513173,58,POONKULAM
272880,Harippad,1305418,20,Vetinary Hospital
252238,Kottayam,1293786,48,THAZHATHANGADY - Ward No.48
252218,Eloor,49331,4,PATTUPURACKAL
252227,Thrippunithura,76022,30,PAVAMKULANGARA
252176,Palakkad,77821,9,MATTUMANDHA
252207,Perumbavoor,75908,4,CHAKKARAKATTU
272892,Erattupetta,1293817,16,Kuzhiveli - Ward No. 16
272890,Iritty,1294113,18,Punnad
272883,Kattappana,1293946,10,Valiya Para - Ward No. 10
272908,Pandalam,1294732,23,Chiramudi North
272899,Ramanattukara,1294887,24,Kottamangalam
252218,Eloor,1295004,26,DEVASWAM PADAM
252180,Kunnamkulam,76547,27,CHEMMANNUR NORTH
252125,Kannur,49685,8,Kottali
272912,Parappanangadi,1295304,21,Kottanthala
252254,Punalur,49451,15,KALAYANADU
272885,Panoor,1294131,3,Police Station
272912,Parappanangadi,1295302,19,Palathingal
272903,Tirurangadi,1295381,9,Mamburam
272905,Pattambi,1294436,5,Kodalur Centre
272902,Valanchery,1295421,10,Kadumgadu
272897,Koduvally,1294766,24,South Koduvally
252171,Perinthalmanna,75767,22,KALATHILAKKARA
252258,Attingal,50069,3,POOVANPARA
272907,Mannarkad,1294464,5,Perincholam
252259,Nedumangad,50260,13,VANDA
252171,Perinthalmanna,75753,8,LAKSHUM VEEDU
252111,Payyannur,76281,23,PUNCHAKKAD
252149,Thalassery,56181,40,THIRUVANGADE
272883,Kattappana,1293941,5,Vellayamkudi - Ward No. 5
259709,Kottakkal,1295211,12,WEST VILLUR
252139,Mattannur,75627,11,Kayalur
252218,Eloor,49329,2,ELOOR NORTH
252125,Kannur,75583,23,Mundayad
272881,Koothattukulam,1295098,24,Peedikappadi
272910,Mananthavady,1294566,6,Ambukuthi
252227,Thrippunithura,1294644,45,NANNAPPILLY
272915,Anthur,1294215,10,Kolmotta
252110,Kanhangad,76264,37,KALLORAVI
259710,Nilambur,1295280,30,VEETTIKUTHU
252108,Kasaragod,1294287,33,BEERANTHBAYAL
272880,Harippad,1305408,10,MangamKulangara
272904,Tanur,1295347,19,Kattilangadi South
252200,Kodungallur,1293831,27,Chalakkulam
252144,Koothuparamba,49725,2,CHORAKKULAM
252110,Kanhangad,76248,21,BHOODANAM COLONY
252261,Neyyattinkara,50309,31,PIRAYUMMOODU
272912,Parappanangadi,1295296,13,Panayathil
252176,Palakkad,77836,24,KUNNATHURMEDU SOUTH
252218,Eloor,1294994,16,PUTHALATH
272892,Erattupetta,1293812,11,Kuttimaram parambu - Ward No. 11
252184,Guruvayoor,76578,21,Puthusserypadam
272906,Cherpulassery,1294498,10,Kunnumpuram
252160,Kozhikode,50000,10,Vengeri
272915,Anthur,1294208,3,Kanool
252144,Koothuparamba,49732,9,PUNJAKKALAYI
252261,Neyyattinkara,1294170,39,OORUTTUKAALA
272911,Sulthanbathery,1294623,27,Kalluvayal
272898,Mukkom,1294819,30,Erattakkulangara
272890,Iritty,1294102,7,Keezhoor
272910,Mananthavady,1294588,28,Gorimoola
252253,Adoor,76754,4,Adoor (M) - Ward No.4
252204,Irinjalakuda,1293992,37,Block Office
272898,Mukkom,1294799,10,Mootheri
259711,Nileshwar,1294331,32,NILESHWARAM TOWN
252257,Varkala,50058,19,Varkala (M) - Ward No.19
272900,Feroke,1294685,14,Kunnathu Motta
272890,Iritty,1294111,16,Purappara
252224,Kalamassery,49487,4,SUNDHARAGIRI
272910,Mananthavady,1294590,30,Ozhakkodi
252112,Taliparamba,49354,20,NETHAJI
252180,Kunnamkulam,76548,28,CHEMMANNUR SOUTH
272911,Sulthanbathery,1294608,12,Kuppadi
252260,Thiruvananthapuram,2513148,39,PANGODE
252200,Kodungallur,1293836,32,Anchappalam
252248,Kayamkulam,76615,35,Kayamkulam (M) - Ward No.35
272907,Mannarkad,1294487,28,Kanjiram
252242,Cherthala,77777,26,Cherthala (M) - Ward No.26
252176,Palakkad,77835,23,KUNNATHURMEDU NORTH
252176,Palakkad,77838,26,KENATHUPARAMBU
252172,Tirur,75774,2,THAZHEPALAM
272898,Mukkom,1294818,29,Vennakkode
252176,Palakkad,77830,18,KOPPAM
252215,Paravur,55909,18,KESARY
252205,Chalakudy,76706,12,Thirumandamkunnu
272907,Mannarkad,1294477,18,Nambiyampadi
252236,Vaikom,77670,7,CHEERAMKUNNUMPURAM- Ward No.7
252157,Vatakara,49834,22,MAMBALLI
252181,Chavakkad,77901,3,Thiruvathra North
252224,Kalamassery,49491,8,ROCKWELL
272880,Harippad,1305412,14,Eerakkal
252170,Malappuram,77571,30,ALATHURPPADI
272900,Feroke,1294708,37,Madathilpadam East
252160,Kozhikode,49994,4,Puthur
252260,Thiruvananthapuram,2513138,29,VAZHUTHACAUD
252175,Ottappalam,76476,2,VARODE
252172,Tirur,75780,8,CHEMBRA NORTH
272889,Kottarakkara,1294406,25,Town
272882,Piravom,1295033,24,Pazhoor West
252249,Chengannur,76622,4,Chengannur (M) - Ward No.4
252208,Angamaly,1294989,26,MANIYAMKULAM
252258,Attingal,50241,19,PARVATHIPURAM
252160,Kozhikode,75706,42,Nallalam
252234,Palai,76138,20,LALAM - Ward No.20
252218,Eloor,75966,8,ELOOR KIZHAKKUBHAGAM
252144,Koothuparamba,49738,15,KAKKAD
252226,Maradu,56232,6,MARADU NORTH
252207,Perumbavoor,1294900,27,RAYONPURAM
252157,Vatakara,49841,29,KOKKANJATHU
272885,Panoor,1294168,40,Bus stand
252247,Alappuzha,77891,45,Alappuzha (M) - Ward No.45
252249,Chengannur,76628,10,Chengannur (M) - Ward No.10
252171,Perinthalmanna,1295523,29,THEKKINKODE
272891,Ettumanoor,1293868,15,Paraikadavu
272905,Pattambi,1294454,23,Civil Station
252111,Payyannur,76328,34,THAYINERI EAST
252194,Thrissur,75869,28,PADAVARADU
252251,Thiruvalla,77956,1,Thiruvalla (M) - Ward No.1
252172,Tirur,75799,27,THEKKUMURI EAST
272909,Wadakkanchery,1293920,26,Pathamkallu
259711,Nileshwar,1294329,30,KOTRACHAL
252125,Kannur,1294033,53,Payyambalam
252261,Neyyattinkara,50315,37,NILAMEL
252184,Guruvayoor,1294015,40,Vazhappully
272882,Piravom,1295015,6,Kollikkal
252231,Kothamangalam,76070,6,KALLADU
252139,Mattannur,75641,25,Illambagam
259711,Nileshwar,1294313,14,KARYAMKODE
252175,Ottappalam,76478,4,THOTTAKKARA
252253,Adoor,76772,22,Adoor (M) - Ward No.22
252204,Irinjalakuda,76684,12,Boys HighSchool
272912,Parappanangadi,1295299,16,Attakkuzhingara
272911,Sulthanbathery,1294604,8,Karuvallikuunnu
272902,Valanchery,1295423,12,Kulamangalam
252254,Punalur,49455,19,PLACHERI
252231,Kothamangalam,76079,15,VALIYAKAVU
272902,Valanchery,1295412,1,Thonikkal
272885,Panoor,1294140,12,Palilandipeedika
272896,Payyoli,1294842,15,Kizhoor
252172,Tirur,75784,12,ALINCHUVADU
252255,Kollam,55961,1,Maruthady
252171,Perinthalmanna,75754,9,IDUKKUMUGAM
272909,Wadakkanchery,1293900,6,Chalakkal
252256,Paravoor,50038,25,KURUMANDAL
252257,Varkala,50054,15,Varkala (M) - Ward No.15
272883,Kattappana,1293954,18,Kunthalam Para North - Ward No. 18
272896,Payyoli,1294843,16,Kovvappuram
272891,Ettumanoor,1293872,19,Pazhayamplathu
252257,Varkala,50040,1,Varkala (M) - Ward No.1
259708,Thrikkakara,1295127,28,KUNNEPARAMBU EAST
272903,Tirurangadi,1295406,34,Kisaan Kendram
252125,Kannur,75590,30,Thilannoor
252260,Thiruvananthapuram,2513187,72,MANACAUD
272880,Harippad,1305427,29,Mannarassala
252236,Vaikom,77664,4,CHALAPPARAMBU - Ward No.4
252250,Mavelikkara,76653,13,Mavelikkara (M) - Ward No.13
259708,Thrikkakara,1295100,1,MAROTTICHUVADU
272900,Feroke,1294678,7,Kottappadam
252125,Kannur,75589,29,Kizhuthalli
252260,Thiruvananthapuram,2513175,60,Ward 60
252159,koyilandy,56288,30,KOMATHUKARA
252175,Ottappalam,76482,8,KOLOTH KUNNE
252171,Perinthalmanna,75755,10,MANAZHISTAND
252247,Alappuzha,77897,51,Kalarkode (OG) - Ward No.51
259708,Thrikkakara,1295104,5,KOLLAMKUDI MUGAL
252242,Cherthala,77770,19,Cherthala (M) - Ward No.19
252220,Kochi,56197,12,Tharebagom
252255,Kollam,56005,45,Udayamarthandapuram
259711,Nileshwar,1294321,22,KOTTAPPURAM
252157,Vatakara,49833,21,ACHAMMANDI
252110,Kanhangad,1294284,41,KOVVAL
252255,Kollam,55983,23,Karikode
272882,Piravom,1295035,26,Pazhoor Central
272915,Anthur,1294227,22,Kuttipram
252211,Aluva,76781,9,PALACE
252200,Kodungallur,1293837,33,Kadukkachuvadu
252260,Thiruvananthapuram,2513216,88,VALLAKKADAVU
252233,Thodupuzha,1293973,31,PARAKKADAVU - Ward No.31
252261,Neyyattinkara,50297,19,THAVARAVILA
272882,Piravom,1295026,17,Kallumada
252255,Kollam,56297,47,Pallithottam
252236,Vaikom,1293776,25,POLASSERY - Ward No.25
252257,Varkala,50045,6,Varkala (M) - Ward No.6
252239,Changanassery,77706,10,PAREPALLI - Ward No.10
252255,Kollam,55967,7,Kureepuzha
252207,Perumbavoor,1294895,22,LIABRARY
272882,Piravom,1295027,18,Mulakkulam
272898,Mukkom,1294807,18,Kanakku Parambu
252204,Irinjalakuda,1293990,35,Mahathma School
272905,Pattambi,1294438,7,Sankaramangalam
252139,Mattannur,75634,18,Karetta
252175,Ottappalam,76484,10,POOLAKKUND
252176,Palakkad,77576,45,MELAMURI
252110,Kanhangad,76232,5,DURGGA HIGHER SECONDARY SCHOOL
252159,koyilandy,56292,34,CHALIL PARAMB
252160,Kozhikode,1294913,58,Kuttichira
252172,Tirur,75782,10,KANJIRAKUNDU
259708,Thrikkakara,1295122,23,KAMBIVELI
252249,Chengannur,76637,19,Chengannur (M) - Ward No.19
252184,Guruvayoor,76575,18,Gurupavanapuri
252176,Palakkad,77850,38,KAIKUTHUPARAMBU
252176,Palakkad,77844,32,VENNAKKARA SOUTH
252220,Kochi,56193,8,Panayappilly
252250,Mavelikkara,76650,10,Mavelikkara (M) - Ward No.10
272885,Panoor,1294144,16,Pullookkara
252227,Thrippunithura,75993,1,ATTAPRAYIL
252176,Palakkad,77839,27,MANAPULLIKAVU
272883,Kattappana,1293956,20,Pallikkavala - Ward No. 20
259711,Nileshwar,1294316,17,PALLIKKARA-I
252254,Punalur,49459,23,AIKKARAKONAM
259710,Nilambur,1295264,14,EANANDI
252258,Attingal,50242,20,KANJIRAMKONAM
272892,Erattupetta,1293808,7,Kattamala - Ward No. 7
252224,Kalamassery,49591,19,KANGARAPPADY
252108,Kasaragod,76314,24,KHASILANE
252144,Koothuparamba,49730,7,MOORYAD NORTH
252231,Kothamangalam,76083,19,COLLEGE
252233,Thodupuzha,76110,20,MUTHALIYAR MADOM- Ward No.20
252157,Vatakara,1294905,45,PANDIKASALA
252220,Kochi,56191,6,Kochangadi
252254,Punalur,1294418,32,KALANGUMMUKAL
272883,Kattappana,1293949,13,Aanakuthi - Ward No. 13
259708,Thrikkakara,1295130,31,SNEHANILAYAM
252238,Kottayam,76197,20,CATHEDRAL - Ward No.20
252169,Manjeri,50141,14,THANIPPARA
252194,Thrissur,75851,10,MUKKATTUKKARA
252184,Guruvayoor,1294000,25,Sub Station
252149,Thalassery,56171,30,PARAL
252260,Thiruvananthapuram,56369,15,Kesavadasapuram(M Corp.) - Ward No.15
272908,Pandalam,1294710,1,Thottakkonam West
252233,Thodupuzha,76091,1,VENGALLOOR - Ward No.1
252211,Aluva,1294911,25,CANAL
252160,Kozhikode,49999,9,Thadambattuthazham
252250,Mavelikkara,76642,2,Mavelikkara (M) - Ward No.2
252233,Thodupuzha,76095,5,MUNICIPAL U.P. SCHOOL- Ward No.5
272897,Koduvally,1294748,6,Kalanrathiri North
272896,Payyoli,1294838,11,Ayanikkad East
252260,Thiruvananthapuram,2513220,92,KADAKAMPALLY
252231,Kothamangalam,76073,9,KOMENTHA
252238,Kottayam,1293780,42,MARIYAPPALLY - Ward No.42
252159,koyilandy,56264,6,ATTAVAYAL
252149,Thalassery,56155,14,CHIRAKKARA
252157,Vatakara,49835,23,CHEERAMVEEDU
252255,Kollam,55979,19,Kallumthazham
252250,Mavelikkara,1294538,26,Mavelikkara (M) - Ward No.26
272912,Parappanangadi,1295325,42,Chengottupadam
252194,Thrissur,75872,31,OLLUR
252155,Kalpetta,1294557,25,TURKEY
252175,Ottappalam,1294293,30,GOVT: HOSPITAL
252173,Ponnani,76425,28,PALLAPRAM WEST
259709,Kottakkal,1295227,28,KOTTAKKULAM
252218,Eloor,1295001,23,MUTTAR WEST
259709,Kottakkal,1295226,27,PAALATHARA
252111,Payyannur,50436,4,ECHILAM VAYAL
252227,Thrippunithura,1294646,47,MATHOOR
272896,Payyoli,1294859,32,Aruvayil South
252125,Kannur,49680,3,Kokkenpara
252160,Kozhikode,50002,12,Paroppadi
252218,Eloor,75967,9,MEPPIRIKKUNNU
252258,Attingal,50076,10,VELAMKONAM
252175,Ottappalam,76498,24,KOOMBARAM KUNNU
252139,Mattannur,75637,21,Perinchery
272899,Ramanattukara,1294891,28,Kodampuzha
252205,Chalakudy,76705,11,Koodapuzha church
252238,Kottayam,76187,10,PULLARIKUNNU - Ward No.10
252230,Muvattupuzha,76058,17,TALUK HOSPITAL
272911,Sulthanbathery,1294630,34,Pazhupathoor
252108,Kasaragod,76291,1,CHERANKAI WEST
272889,Kottarakkara,1294382,1,Avanoor
252149,Thalassery,56157,16,CHELLAKARA
272883,Kattappana,1293967,31,Suvarnagiri - Ward No. 31
272908,Pandalam,1294741,32,Cherikkal West
272902,Valanchery,1295440,29,Padinjakkara
252149,Thalassery,56185,44,WEAVERS
252181,Chavakkad,77910,12,Palayoor East
259707,Karunagappally,1294378,32,MANNINNAVILA
252175,Ottappalam,76497,23,POSTAL QUARTERS
272900,Feroke,1294676,5,Feroke town
252256,Paravoor,50015,2,VINAYAKAR
272899,Ramanattukara,1294874,11,Seva Mandiram
252108,Kasaragod,76294,4,THALIPADAPPU
252200,Kodungallur,1293847,43,Aykkaraparambu
252170,Malappuram,56344,9,MUNDUPARAMBU
252247,Alappuzha,77877,31,Alappuzha (M) - Ward No.31
252169,Manjeri,50131,4,CHETTIYANGADI
252194,Thrissur,75884,43,PANAMUKKU
252211,Aluva,1294910,24,PRIYADARSHINI
252180,Kunnamkulam,76533,13,CHOWANNUR
252184,Guruvayoor,76573,16,College
252144,Koothuparamba,49745,22,NARAVOOR
272897,Koduvally,1294753,11,Kareetti parambu East
252236,Vaikom,77660,2,KARUVALLI - Ward No.2
252180,Kunnamkulam,1293771,37,VADUTHALA
272903,Tirurangadi,1295376,4,Kakkunnathu Para
252170,Malappuram,1295237,38,BHOOTHANAM
259711,Nileshwar,1294325,26,THAIKKADAPPURAM CENTRAL
252111,Payyannur,1294065,44,VELLOOR WEST
272884,Sreekandapuram,1294199,24,Panjamoola
272904,Tanur,1295348,20,Kattilangadi West
252242,Cherthala,77768,17,Cherthala (M) - Ward No.17
272909,Wadakkanchery,1293895,1,Puthuruthy School
272915,Anthur,1294211,6,Bakkalam
272880,Harippad,1305406,8,Vathu Kulangara
252194,Thrissur,75842,1,POONKUNNAM
252180,Kunnamkulam,75840,12,URULIKUNNU
272907,Mannarkad,1294462,3,Chomeri
259708,Thrikkakara,1295110,11,NILAMPATHINJIMUGAL
272903,Tirurangadi,1295391,19,Chullippara North
252230,Muvattupuzha,1294783,28,MUNICIPAL COLONY
272890,Iritty,1294127,32,Chavassery West
272904,Tanur,1295331,3,Olappeedika
252227,Thrippunithura,76010,18,NJANAM THURUTHU
252204,Irinjalakuda,1293984,29,K.S.R.T.C
272885,Panoor,1294166,38,Pookkom West
272880,Harippad,1305403,5,Thulamparambu Naduvathu
272896,Payyoli,1294858,31,Kuriyadi Thara
252261,Neyyattinkara,1294171,40,AALUMMOODU
252258,Attingal,50080,14,CHITTATTINKARA
252108,Kasaragod,76300,10,VIDYANAGAR
252260,Thiruvananthapuram,2513144,35,VAZHOTTUKONAM
252247,Alappuzha,77898,52,Punnapra (OG) - Ward No.52
252173,Ponnani,76402,5,KUTTIKKAD
272899,Ramanattukara,1294888,25,Chulliparambu
252208,Angamaly,75934,9,VALAVAZHI
252239,Changanassery,77714,18,ERUPPA - Ward No.18
252155,Kalpetta,75684,18,PUTHOOR VAYAL QUARRY
272910,Mananthavady,1294567,7,Choyimoola
252239,Changanassery,77709,13,PUTHOORPALLI - Ward No.13
252256,Paravoor,50024,11,MARKET
252194,Thrissur,75878,37,KOTTAPPURAM
259711,Nileshwar,1294308,9,PALAYI
252257,Varkala,50052,13,Varkala (M) - Ward No.13
272898,Mukkom,1294803,14,Mukkom
272890,Iritty,1294112,17,Punnad East
272901,Kondotty,1295166,8,Vattapparambu
252224,Kalamassery,49590,18,MINI TOWN HALL
272901,Kondotty,1295174,16,Karimukku
252159,koyilandy,1294789,44,KANIYAM KUNNU
252160,Kozhikode,50006,16,Moozhikkal
252184,Guruvayoor,1294009,34,Kappiyoor
252259,Nedumangad,50278,31,SANNAGAR
252200,Kodungallur,78010,21,Thiruvanchikulam
252250,Mavelikkara,1294540,28,Mavelikkara (M) - Ward No.28
252248,Kayamkulam,76523,20,Kayamkulam (M) - Ward No.20
272897,Koduvally,1294763,21,Nedumala
252239,Changanassery,77701,5,GATHSAMANI PALLI - Ward No.5
272885,Panoor,1294159,31,Arayakkool
252254,Punalur,49445,9,BHARANIKAVU
252251,Thiruvalla,77958,3,Thiruvalla (M) - Ward No.3
272900,Feroke,1294679,8,Petta South
252169,Manjeri,50150,23,NELLIKUTH HIGH SCHOOL
252111,Payyannur,76266,8,KOROME SOUTH
252260,Thiruvananthapuram,2513140,31,PEROORKADA
272890,Iritty,1294119,24,Nidiyanjiram
252248,Kayamkulam,76512,9,Kayamkulam (M) - Ward No.9
252170,Malappuram,56351,16,KOTTAKKUNNU
252194,Thrissur,75855,14,PARAVATTANI
252160,Kozhikode,50005,15,Vellimadukunnu
272915,Anthur,1294218,13,Mambala
252252,Pathanamthitta,76745,21,Pathanamthitta (M) - Ward No.21
272896,Payyoli,1294841,14,Nelliyeri Manikkoth North
252169,Manjeri,1295244,44,PATTARKULAM
252112,Taliparamba,49337,3,PUZHAKULANKARA
259708,Thrikkakara,1295134,35,HOUSING BOARD COLONY
252204,Irinjalakuda,1293983,28,Poochakulam
252238,Kottayam,1293785,47,ILLIKKAL - Ward No.47
252155,Kalpetta,49805,8,CIVIL STATION
252252,Pathanamthitta,76743,19,Pathanamthitta (M) - Ward No.19
272911,Sulthanbathery,1294601,5,Odappallam
272903,Tirurangadi,1295404,32,Kumbam Kadavu
252176,Palakkad,77834,22,SELVAPALYAM
252247,Alappuzha,77896,50,Alappuzha (M) - Ward No.50
252180,Kunnamkulam,1293767,33,KAVILAKKAD
252110,Kanhangad,76251,24,PUTHUKAI
259710,Nilambur,1295276,26,ERUTHAMPOYIL
272903,Tirurangadi,1295373,1,Thrikkulam Palathinkal
252257,Varkala,50049,10,Varkala (M) - Ward No.10
