Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
251622,Kurundvad,73371,1,Ward No.1,
258024,Mahur,1816913,12,Mahur ( N P) - Ward No.12,
251301,Malkapur,45419,17,Malkapur (M Cl) - Ward No.17,
251283,Chopda,50820,7,Chopda (M Cl) - Ward No.7,
251530,Pune,76998,33,Pune(M Corp.)Ward No.33 Vadgaon Dhayari – Vadgaon Budruk,
251576,Barshi,1306239,34,Barshi (M Cl)-Ward No.34,
251442,Nashik,47953,46,Nashik (M Corp.) - Ward No.46,
251470,Mira-Bhayandar,62715,26,Mira-Bhayandar (M Cl) - Ward No.26,
276345,Dhadgaon,1302912,1,Dhadagaon Ward No.1,
276372,JAFRABAD,1305122,14,Jafrabad (N P) - Ward No. 14,
251622,Kurundvad,73381,11,Kurundvad (M Cl) - Ward No.11,
251438,Malegaon,62104,49,Malegaon (Mu Corp. + OG) WARD NO. 49,
251492,Panvel,49183,25,Panvel (M Cl) - Ward No.25 &#2346;&#2381;&#2352;&#2349;&#2366;&#2327; &#2325;&#2381;&#2352; 25&#2346;&#2352;&#2342;&#2375;&#2358;&#2368; &#2310;&#2355;&#2368; &#2350;&#2366;&#2339;&#2368;&#2325; &#2344;&#2327;&#2352;,
276365,SALEKASA,1884837,14,Salekasa (N P) - Ward No.14,
251463,Vasai-Virar,48099,7,Virar (M Cl) - Ward No.7,
276268,MANGAON,1306408,3,Ward No 3,
276279,NIPHAD,2313653,13,Niphad (Mu Cl) - Ward No.13,
251438,Malegaon,62117,62,Malegaon (Mu Corp. + OG) WARD NO. 62,
251292,Erandol,51433,16,Erandol (MC) - Ward No.16,
259696,Kaij,1839387,12,Kaij (N P) - Ward No.12,
251439,Nandgaon,47871,8,Nandgaon (Mu Cl) - Ward No.08,
251532,Sasvad,52468,3,Sasvad(M CI)  Ward No.3,
251294,Amalner,51461,27,Amalner (M Cl) - Ward No.27,
251401,Nanded-Waghala,61168,5,Nanded-Waghala (M Corp.) - Ward No.5,
276421,MUKTAINAGAR,2324065,16,Muktainagar (NP) Ward No.16,
251633,Uran Islampur,73702,13,Uran Islampur (M Cl)  Ward No.13,
251492,Panvel,49175,17,Panvel (M Cl) - Ward No.17 &#2346;&#2381;&#2352;&#2349;&#2366;&#2327; &#2325;&#2381;&#2352; 17 &#2309;&#2350;&#2371;&#2340; &#2357;&#2375;&#2354; &#2309;&#2346;&#2366;,
276316,Vikramgad,1933698,4,Vikramgad (N P) - Ward No.4,
251560,Ambajogai,61114,3,Ambajogai (M. Cl) - Ward No.3,
251625,Kolhapur,73396,9,Ward No.9,
297006,Pandharpur,2316044,6,Ward No 6,
276278,KALWAN,2313599,10,Kalwan (Mu Cl) - Ward No.10,
290430,Dhanki,1306557,8,Dhanki Nagarpanchayat Ward No.8,
251472,Navi Mumbai,48560,29,Navi Mumbai (M Corp.) - Ward No.29,
251303,Mehkar,45442,15,Mehkar (M Cl) - Ward No.15,
251328,Amravati,46017,29,Amravati (M Corp.) - Ward No.29,
276369,Badnapur,1305148,6,Badnapur (N P) - Ward No. 6,
251413,Basmath,47529,15,Basmath (M Cl) - Ward No.15,
251488,Greater Mumbai,1291761,207,E - Ward No. 207,
251604,Guhagar,73134,1,Guhagar NP Ward No.1,
251625,Kolhapur,2331179,76,Ward No.76,
276369,Badnapur,1305151,9,Badnapur (N P) - Ward No. 9,
251619,Ichalkaranji,73337,12,Ward No.12,
251572,Murum,77256,5,Murum (M Cl) - Ward No.5,
251577,Solapur,68372,25,Solapur (M Corp.) - Ward No.25,
276374,SHIRUR-ANANTPAL,1758501,7,Shirur Anantpal  (N P)- Word No.7,
290358,Kadegaon.,1727643,8,Kadegaon (MCI) Ward No.8,
251435,Satana,47847,3,Satana (Mu Cl) - Ward No.03,
276288,SIRONCHA,1821993,5,SIRONCHA(NP)WARD NO-5,
275732,Patoda.,1839130,6,Patoda (N P) - Ward No.6,
259703,Arni,1306392,5,Arni (M Cl) Ward No.5,
276383,KHANDALA,1756202,5,Khandala Nagarpanchayat Ward No. 5,
251302,Khamgaon,64621,19,Khamgaon (M Cl) - Ward No.19,
251586,Wai,77320,3,Wai (M Cl)  Ward No.3,
