Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249248,Kaimganj,1087,6,Kaimganj (MB) - Ward No.6,
249152,Rithora,30633,1,Rithora (NP) - Ward No.1,
249265,Bakewar,4773,10,Bakewar (NP) - Ward No.10,
248942,Kemri,30710,9,Kemri (NP) - Ward No.9,
249458,Gauri Bazar,5877,1,Gauri Bazar (NP) - Ward No.1,
248950,Amroha,31429,19,Amroha (MB) - Ward No.19,
249174,Jalalabad,69773,2,Subhash Nagar - Ward No.2,
248985,Loni,32358,1,"Sale nagar, vikasnagar- Ward No.1",
248889,Banat,23521,6,Banat (NP) - Ward No.6,
248997,Bilaspur,33933,5,Bilaspur (NP) - Ward No.5,
249267,Bidhuna,4778,4,Bidhuna (NP) - Ward No.4,
249183,Kheri,31581,7,Kheri (NP) - Ward No.7,
249008,Siana,34062,16,Siana (MB) - Ward No.16,
249381,Satrikh,8473,3,Satrikh (NP) - Ward No.3,
249108,Bhogaon,29810,7,Bhogaon (NP) - Ward No.7,
249537,Gopi Ganj,26905,4,Gopi Ganj (MB) - Ward No.4,
249273,Auraiya,4955,25,Auraiya (MB) - Ward No.25,
249388,Rudauli,74231,12,Rudauli (MB) - Ward No.12,
249453,Ramkola,5834,1,Ramkola (NP) - Ward No.1,
249069,Jagner,29354,10,Jagner (NP) - Ward No.10,
249411,Jarwal,4178,8,Jarwal (NP) - Ward No.8,
249129,Sakhanu,30228,10,Sakhanu (NP) - Ward No.10,
249122,Bilsi,30143,20,Bilsi (MB) - Ward No.20,
249033,Sikandra Rao,72753,10,Sikandra Rao (MB) - Ward No.10,
249516,Zamania,25126,14,Zamania (MB) - Ward No.14,
249187,Misrikh Cum Neemsar,31608,5,Misrikh Cum Neemsar (MB) - Ward No.5,
248897,Budhana,23803,5,Budhana (NP) - Ward No.5,
249537,Gopi Ganj,26912,11,Gopi Ganj (MB) - Ward No.11,
249125,Ujhani,69446,15,Ujhani (MB) - Ward No.15,
248917,Afzalgarh,24262,25,Afzalgarh (MB) - Ward No.25,
249443,Sahjanwa,3777,16,Sahjanwa (NP) - Ward No.16,
249444,Gorakhpur,5749,35,Gorakhpur (M Corp.) - Ward No.35,
249331,Mahoba,6915,3,Mahoba (MB) - Ward No.3,
249241,Rae Bareli,74818,1,Rae Bareli (MB) - Ward No.1,
248950,Amroha,31427,17,Amroha (MB) - Ward No.17,
249213,Fatehpur Chaurasi,32794,10,Fatehpur Chaurasi (NP) - Ward No.10,
249404,Sultanpur,4079,15,Sultanpur (MB) - Ward No.15,
249075,Tundla,29415,1,Tundla (MB) - Ward No.1,
249062,Agra,68820,41,Agra (M Corp.) - Ward No.41,
249437,Nichlaul,71446,4,Nichlaul (NP) - Ward No.4,
249498,Bansdih,71652,11,Bansdih (NP) - Ward No.11,
249463,Bhatni Bazar,6056,11,Bhatni Bazar (NP) - Ward No.11,
249347,Fatehpur(Fatehpur),7787,15,Fatehpur (MB) - Ward No.15 &#2360;&#2366;&#2342;&#2368;&#2346;&#2369;&#2352;,
249194,Mahmudabad,69875,19,Mahmudabad (MB) - Ward No.19,
249514,Mohammadabad(Gazipur),25086,9,Mohammadabad (MB) - Ward No.9,
248951,Joya,31441,5,Joya (NP) - Ward No.5,
249547,Robertsganj,27122,9,Robertsganj (MB) - Ward No.9,
249185,Dhaurahara,31591,1,Dhaurahara (NP) - Ward No.1,
249167,Powayan,31012,4,Chavni - Ward No.4,
249345,Bindki,75517,3,Bindki (MB) - Ward No.3 &#2361;&#2332;&#2352;&#2340;&#2346;&#2369;&#2352; &#2346;&#2370;&#2352;&#2381;&#2357;&#2368;,
249449,Gola Bazar,71676,1,Gola Bazar (NP) - Ward No.1,
249470,Bilariaganj,6103,5,Bilariaganj (NP) - Ward No.5,
249419,Gonda,71412,22,Gonda (MB) - Ward No.22,
249247,Kampil,1072,1,Kampil (NP) - Ward No.1,
249472,Azmatgarh,72059,2,Azmatgarh (NP) - Ward No.2,
248944,Shahabad,30763,16,Shahabad (NP) - Ward No.16,
249421,Colonelganj,4282,4,Colonelganj (MB) - Ward No.4,
249189,Sitapur,31867,20,Sitapur (MB) - Ward No.20,
249219,Rasulabaad(Unnao),32837,8,Rasulabad (NP) - Ward No.8,
249264,Bharthana,3591,8,Bharthana (MB) - Ward No.8,
249414,Balrampur,4230,24,Balrampur (MB) - Ward No.24,
248870,Behat,27199,6,Behat (NP) - Ward No.6,
249303,Chirgaon,5514,18,Chirgaon (MB) - Ward No.18,
249016,Pahasu,72708,3,Pahasu (NP) - Ward No.3,
249133,Usawan,30286,6,Usawan (NP) - Ward No.6,
249436,Nautanwa,5650,5,Nautanwa (MB) - Ward No.5,
249198,Pihani,31969,11,Pihani (MB) - Ward No.11,
249514,Mohammadabad(Gazipur),25084,7,Mohammadabad (MB) - Ward No.7,
249531,Varanasi,25245,39,Shivala,
249513,Bahadurganj,72246,4,Bahadurganj (NP) - Ward No.4,
248934,Sambhal,30513,26,Sambhal (MB) - Ward No.26,
249011,Anupshahr,59843,16,Anupshahr (MB) - Ward No.16,
249250,Farrukhabad,666,21,Farrukhabad-cum-Fatehgarh (MB) - Ward No.21,
249329,Kharela,6905,5,Kharela (NP) - Ward No.5,
249323,Sumerpur,6819,6,Sumerpur (NP) - Ward No.6,
248885,Kairana,23357,3,Kairana (MB) - Ward No.3,
249168,Khudaganj,31024,1,Nayaganj - l - Ward No.1,
248926,Kanth(Moradabad),29255,7,Kanth (NP) - Ward No.7,
248895,Muzaffarnagar,23784,20,Muzaffarnagar (MB) - Ward No.20,
248875,Sarsawan,27252,4,Sarsawan (MB) - Ward No.4,
249092,Sidhpura,29579,1,Sidhpura (NP) - Ward No.1,
249524,Gangapur,25190,4,Malawiy Nagar,
249540,Mirzapur-cum-Vindhyachal,72421,27,Mirzapur-cum-Vindhyachal (MB) - Ward No.27,
248893,Purquazi,23568,16,Sethpura (OG) - Ward No.16,
249410,Bahraich,4167,23,Bahraich (MB) - Ward No.23,
249271,Phaphund,4820,6,Phaphund (NP) - Ward No.6,
249025,Aligarh,28320,44,Aligarh (M Corp.) - Ward No.44,
249241,Rae Bareli,74829,12,Rae Bareli (MB) - Ward No.12,
249027,Kauriaganj,28450,5,Kauria-ganj (NP) - Ward No.5,
249062,Agra,68846,67,Agra (M Corp.) - Ward No.67,
249512,Ghazipur,72222,8,Ghazipur (MB) - Ward No.8,
249086,Kaasganj,68961,13,Kasganj (MB) - Ward No.13,
249264,Bharthana,3590,7,Bharthana (MB) - Ward No.7,
248886,Kandhla,63084,20,Kandhla (MB) - Ward No.20,
249417,Utraula,71367,2,Utraula (MB) - Ward No.2,
249286,Kanpur,5134,89,Kanpur (M Corp.) - Ward No.89,
249499,Sahatwar,24077,1,Sahatwar (NP) - Ward No.1,
249427,Siddharth Nagar (Tetri Bazar),4350,1,Tetri Bazar (MB) - Ward No.1,
249059,Etmadpur,28990,19,Etmadpur (MB) - Ward No.19,
248899,Khatauli,23826,11,Khatauli (MB) - Ward No.11,
249488,Mau(Maunath Bhanjan),72097,10,Maunath Bhanjan (MB) - Ward No.10,
248899,Khatauli,23817,2,Khatauli (MB) - Ward No.2,
249531,Varanasi,25233,27,Mavaiya,
249101,Jalesar,69363,1,Jalesar (MB) - Ward No.1,
249254,Gursahaiganj,75183,10,Gursahaiganj (MB) - SUBEDARNAGAR,
